"","Del_37_1","Del_37_2","Del_37_3","WT_37_1","WT_37_2","WT_37_3"
"AFUB_001290-T",83.0872286556888,90.3009684739128,82.9943439529116,86.2524266552266,115.809687981663,100.848183731483
"AFUB_001300-T",62.0769614033195,54.439431277644,60.1268139535487,71.1863603232708,74.1256581538567,63.2106785563643
"AFUB_001310-T",314.844655157284,261.330840982133,185.81290234557,846.879971661727,529.533672208705,668.567282758872
"AFUB_001320-T",103.994378031973,85.6362722822177,82.738364139486,99.1983216057131,78.9732577887838,88.6501010308047
"AFUB_001330-T",161.611491294605,121.012465366056,125.174128765169,217.60668087989,187.484911155227,155.579054796367
"AFUB_001340-T",225.209441370182,294.307277065619,269.717396746217,194.027805213247,216.597144127619,256.801741066905
"AFUB_001350-T",36.8388612314549,35.5379744546483,43.601894886845,34.9828277942427,39.4999464758065,43.2550432609569
"AFUB_001360-T",13.3279854840183,12.6998376086034,13.4247191041036,8.35219029063647,6.28589842770758,9.87081692225918
"AFUB_001370-T",84.5566583899036,78.0055842923349,65.1326414160959,61.5492176802287,49.8876599792216,57.4861397450812
"AFUB_001380-T",0,0,0.0568844029834898,0,0,0
"AFUB_001400-T",77.0290534356805,91.1907660133691,87.8295182065083,59.1720558282784,60.5949954365879,67.1964555791736
"AFUB_001410-T",45.9905727340207,34.7560311623988,32.2818986931305,47.639608465438,40.8583397800993,40.9812778452603
"AFUB_001420-T",113.37810475573,75.7676086627934,76.6801752217443,108.096616646122,125.77123887981,124.201092059754
"AFUB_001430-T",84.8660120181593,81.8074465063755,83.8191677961723,93.4160360198879,122.175491897859,98.5744183157861
"AFUB_001440-T",449.568160262661,326.555696980459,360.56178831085,309.12741217998,385.33090065104,372.255523821568
"AFUB_001450-T",4.40828920264436,4.04453427025587,4.55075223867919,5.07556179200216,5.69992484546365,5.53728754175515
"AFUB_001460-T",121.189283869188,125.488416625139,122.24458201152,124.961616271446,132.776286703908,143.541473183856
"AFUB_001470-T",1075.15853500284,1034.02563153362,1286.75363768803,1175.98839292161,1313.08689232015,1148.81328873535
"AFUB_001480-T",42.9228159204846,47.9412128834329,33.4764711557838,41.1184752769795,43.0424231320993,39.2960164195088
"AFUB_001490-T",125.829588293024,126.108578546578,180.494210666613,115.999073613416,121.802599618249,129.016124704759
"AFUB_001500-T",466.685727692812,368.834561885534,311.214568722673,449.251466209811,264.780153685767,422.759866231393
"AFUB_001510-T",64.3455546771949,59.5894715817699,42.5779756331421,59.2041796370885,54.3357321717096,51.0125958556863
"AFUB_001520-T",620.125127307662,693.233173921857,1267.38449847215,710.12891755696,866.94791492989,757.404635059204
"AFUB_001530-T",97.4721723695809,84.3420213157358,96.5043896614905,95.8253216806484,105.102352524297,99.4036739379814
"AFUB_001540-T",57.1273033512275,78.8414547081878,80.2923348111959,52.2333131252881,68.1327465172711,64.4411868989766
"AFUB_001550-T",340.160093736213,396.687921226696,388.861778795136,387.348886632671,516.136185305582,454.458831144339
"AFUB_001560-T",186.875370935491,160.541046967356,112.972424325211,191.136662420334,189.402642878935,167.375884776628
"AFUB_001570-T",214.923433230679,368.672780514724,352.939278311063,96.5962930920917,100.228117726541,155.4185537082
"AFUB_001580-T",127.144341213111,142.772059740032,139.224576302091,102.217959633866,84.2736551918084,99.8316768397595
"AFUB_001590-T",51.2495844143684,38.4500391292325,41.2127499615384,58.5295796520755,49.0619699315142,42.1047854624281
"AFUB_001600-T",43.9024357432944,41.2812131184116,36.121595894516,51.4623417138447,40.4854475004895,38.0120077141742
"AFUB_001610-T",72.0536159145672,76.9270418202667,63.1985717146572,67.5884937365351,78.1209325782471,84.182820743495
"AFUB_001620-T",42.8970364514633,36.6434804885182,42.1229004092742,47.5753608478177,56.8394374776609,48.2573271754893
"AFUB_001630-T",46.4030442383617,53.0912531875587,45.9625976106598,48.2178370240205,53.9628398920998,52.8048580068824
"AFUB_001640-T",102.937419802099,82.0501185625908,69.8824890652172,96.7247883273323,89.0679845010769,85.1190770911347
"AFUB_001650-T",13.9209132715085,16.9061532496695,19.511350223337,12.9458949504865,16.114273511708,14.6858495672637
"AFUB_001660-T",26.2177199946744,36.6165169267165,39.3924490660667,27.4337327238598,31.7224789296599,30.7894587466675
"AFUB_001670-T",11.0336127411216,15.1535217325587,17.9185869397993,11.8215616421316,16.5937064426348,19.1531298545734
"AFUB_001680-T",3.8411408841755,3.74793509043711,3.1001999626002,6.52113318845847,5.35366772868315,4.03927738553153
"AFUB_001690-T",93.1927805120431,107.288012408987,87.1753475721982,115.420845054834,129.79314846703,94.0803878471153
"AFUB_001700-T",118.379321745865,140.264448492474,81.5153494753409,144.910501542543,163.619805260202,147.125997486248
"AFUB_001710-T",34.7249447717074,29.0667196222389,19.2838126114031,42.2428085853344,36.3037269362942,39.0017644245363
"AFUB_001720-T",158.672631826176,143.985420021109,96.8172538778997,151.656501392672,146.306949421177,132.787900276679
"AFUB_001730-T",15.3387840676807,16.9870439350747,17.4919539174231,17.5074758015264,21.1749544492692,17.4678684288218
"AFUB_001740-T",21.1649440664972,21.4899587559595,23.7776804470987,20.7841043001607,23.8651058950254,25.171920660829
"AFUB_001750-T",849.820196287552,877.556082398317,1428.19670570648,1169.9169930565,1271.00333504991,1171.20319053462
"AFUB_001760-T",87.9853277697381,64.1193499644564,51.0821938791739,88.9187027864682,86.8572659862475,73.7502500126519
"AFUB_001770-T",42.7165801683141,39.4207273540939,34.2728527975526,41.9536943060432,43.9480186682945,34.427483411782
"AFUB_001780-T",43.1806106106977,43.5461523097549,47.4700342897223,46.8365132451845,49.1951457456606,41.2220294775106
"AFUB_001790-T",419.973329826195,506.348727074234,319.093058535886,424.291266764332,473.253573150459,472.541953744467
"AFUB_001800-T",32.4821309668532,32.7876911508743,31.6846124618038,28.6544374586451,29.9112878572695,37.0757513665345
"AFUB_001810-T",1731.8131699137,1592.65670494136,1407.26324540855,2200.19178921532,1751.92783509519,1817.9423253028
"AFUB_001820-T",63.7268474206834,111.737000106269,129.75332320534,66.4641604281802,98.5501024682968,100.874933912844
"AFUB_001830-T",102.576507235801,112.438052713113,137.944677234963,113.140054629314,120.231125011322,118.423052885749
"AFUB_001840-T",37.8184810542648,31.5473673079958,32.4241097005892,40.5723705272071,28.765975855611,28.6226940564155
"AFUB_001850-T",95.1004612196202,79.1650174498083,78.6711293261664,127.724263829118,107.020084248004,101.7309397164
"AFUB_001860-T",17.1175674301512,22.4336834190192,21.8151685441683,12.9780187592967,12.1722694129761,15.0068517435973
"AFUB_001870-T",80.3030460013871,98.9023446886569,72.7551514158835,83.5219029063647,85.125980402345,88.9978533884995
"AFUB_001880-T",51.8167327328372,55.2483381316952,58.0220910431596,57.4373701525308,51.7521213772704,52.1093532914929
"AFUB_001890-T",68.0062392782212,47.6985408272176,45.1946581703827,69.6765413091942,47.9432930926849,46.1440628479596
"AFUB_001900-T",194.634991110906,167.308900979585,128.871614959096,218.377652291333,172.782301273471,182.650238333837
"AFUB_001910-T",256.299481009885,557.849130115492,561.335288641078,190.429938626511,264.247450429182,321.216177784521
"AFUB_001920-T",40.2417511422681,59.6164351435716,66.7254046996336,41.9536943060432,46.5049942999044,53.6341136290777
"AFUB_001930-T",30.3424350380843,24.2672056215352,29.8358693648404,32.05956119252,34.3859952125868,27.0979337188308
"AFUB_001940-T",93.7341493614907,120.796756871642,105.207703317964,91.6492265353301,105.128987687126,103.362700779429
"AFUB_001950-T",20.23688318173,19.3868009354265,21.4738621262674,21.7799423732751,25.8361079443913,28.4621929682487
"AFUB_001960-T",50.5793182198143,61.7195929641046,59.1882213043212,67.7169889717756,81.370422443418,57.1651375687476
"AFUB_001970-T",10.904715396015,9.59902800140727,10.4667301489621,11.9821806861823,10.0414563866346,11.2885765343994
"AFUB_001980-T",1.95923964561972,2.50761124755864,3.55527518646811,1.92742852860841,2.71678660858548,2.59476759203019
"AFUB_001990-T",44.5469224688272,44.8404032762368,39.5346600735254,51.1089798169331,49.3815918854655,53.7678645358833
"AFUB_002000-T",102.860081395035,75.6867179773882,79.4675109679353,126.310816241471,113.226077187224,90.1748613683894
"AFUB_002010-T",24.9803054816514,24.5368412395523,37.9703389914795,38.2915801016872,38.9139728935626,22.5236527060765
"AFUB_002020-T",5.95505734392309,8.89797539456292,11.4622072011732,5.75016177701511,7.56438624351251,6.28629261986696
"AFUB_002030-T",13.714677519338,20.1957077894777,17.2928585069809,10.9220949954477,18.5114381663422,19.07287931049
"AFUB_002040-T",75.4307263563591,112.626797645725,106.174738168684,82.7830553037314,117.913865845176,95.6586485474223
"AFUB_002050-T",6.65110300749851,7.17230743925375,7.02522376846099,7.61334268800324,4.58124800663434,6.687545340284
"AFUB_002060-T",9.77041875907727,7.09141675384863,13.3962769026119,14.1344758764617,14.436258253464,10.7803230885378
"AFUB_002070-T",7.88851752052149,6.98356250664181,7.65095220127938,5.04343798319202,10.3877135034151,7.0620478793399
"AFUB_002080-T",167.308753948315,152.182342808828,197.900837979561,190.269319582461,226.212437908985,162.534101950262
"AFUB_002090-T",62.1800792794047,75.7676086627934,80.2638926097041,82.0763315099083,140.127591644786,82.3638084109377
"AFUB_002100-T",16.6535369877676,18.33522202516,21.9858217531188,24.1571042252255,26.0225540841962,20.2766374717411
"AFUB_002110-T",0.257794690213121,0.134817809008529,0.511959626851408,0.289114279291262,0.239716465463425,0.214001450889088
"AFUB_002120-T",213.221988275272,237.845578652847,189.851694957397,190.10870053841,242.08699495523,226.226283771127
"AFUB_002130-T",39.983956452055,32.9225089598828,31.9405922752295,32.991151648014,26.1823650611718,22.7376541569656
"AFUB_002140-T",166.354913594527,167.174083170576,200.688173725752,168.232386738704,172.196327691227,172.913172318383
"AFUB_002150-T",31.2704959228515,25.6423472734222,20.6490382830068,41.8573228796128,31.1631405102452,28.2481915173596
"AFUB_002160-T",232.505031103214,229.729546550534,176.114111636885,215.807747586522,229.994631030741,264.826795475246
"AFUB_002170-T",27.4809139767187,25.022185351983,27.8449152604183,28.0440850912524,26.395446363806,31.1907114670846
"AFUB_002180-T",18.0198488458971,16.2320642046269,10.2107503355364,16.7365043900831,16.8866932337568,23.1121566960215
"AFUB_002190-T",42.1236523808239,42.9259903883157,58.7331460804532,40.8936086153085,50.819890678246,53.7946147172445
"AFUB_002200-T",84.6339967969675,122.468497703348,101.453332721054,66.6890270898512,70.3701001949297,71.0752318765383
"AFUB_002210-T",34.77650370975,46.5121441079425,18.5158731711259,26.1809041802643,20.1628182617569,27.7131878901369
"AFUB_002220-T",0.670266194554114,1.48299589909382,0.654170634310133,1.34919997002589,0.852325210536621,1.25725852397339
"AFUB_002230-T",18.0198488458971,23.4582987674841,28.5275280962201,18.5354376834509,28.2599077618548,23.6204101418831
"AFUB_002240-T",49.8317136181962,50.9341682434223,41.9522472003237,42.2106847765243,38.7807970794162,47.9095748177946
"AFUB_002250-T",18.0456283149184,17.7420236655224,19.9379832457132,17.8287138896278,22.2403609624399,19.3671313054625
"AFUB_002260-T",62.7987865359162,64.7664754476974,70.8495239159366,68.3915889567886,67.1472454925882,70.9949813324549
"AFUB_002270-T",18.586997164366,9.67991868681239,8.53266044752347,24.285599460466,17.206315187708,21.1593934566586
"AFUB_002280-T",9.17749097158709,11.001133215096,13.3962769026119,7.51697126157282,7.43121042936616,10.7535729071767
"AFUB_002290-T",45.6296601677224,60.7489047392432,53.0162635806125,33.0232754568242,43.5218560630262,52.2163540169375
"AFUB_002300-T",21.5000771637743,30.1722256561088,30.6891354095928,27.4337327238598,34.0397380958063,34.8019859508379
"AFUB_002310-T",12.8381755726134,13.6165987098614,9.52813749973454,12.0785521126127,10.9470519228297,11.7165794361776
"AFUB_002320-T",17.5042594654709,23.7279343855011,22.3271281710198,17.411104375096,16.2208141630251,21.7211472652424
"AFUB_002330-T",81.1279890100691,81.2412117085396,80.7758522365556,83.7146457592255,86.8839011490768,117.620547444915
"AFUB_002340-T",236.475069332496,270.902905421738,204.613197531613,258.114803789477,313.309420360696,311.318610680901
"AFUB_002350-T",78.0860116655543,61.2072852898722,45.9057132076763,90.8461313150766,85.0460749138572,71.7439864105667
"AFUB_002360-T",4.64030442383617,4.71862331529852,4.89205865658012,2.53778089600108,4.84759963492703,3.39727303286427
"AFUB_002370-T",48.078709724747,91.7570008112049,84.6724338409246,35.6895515880658,66.1351093050759,74.6865063602917
"AFUB_002380-T",10.6211412367806,9.38331950699362,8.64642925349045,10.5044854809159,7.61765656917105,9.71031583409236
"AFUB_002390-T",134.646166698313,148.811897583614,154.441154100175,141.95511113201,139.328536759908,149.132261088333
"AFUB_002400-T",49.5739189279831,41.982265725256,36.9179775362849,58.4653320344553,50.2605522588314,50.9858456743252
"AFUB_002410-T",320.954389315335,348.611890534254,406.552828123002,335.276192551434,356.591559958259,355.643661196303
"AFUB_002420-T",17.3238031823217,18.8205661375907,16.3827080592451,17.2826091398555,21.4679412403911,15.9698582725982
"AFUB_002430-T",47.4600024682355,37.5332780279745,39.6768710809841,59.9430272397217,38.1415531715138,44.2715501526801
"AFUB_002440-T",5.54258583958209,6.25554633799575,6.37105313415086,6.45688557083819,6.1793577763905,7.7308024133683
"AFUB_002450-T",377.127852312774,335.615453745832,420.461064652465,430.009304732537,394.892924106748,356.793918994832
"AFUB_002460-T",37.8442605232861,34.4863955443817,34.1875261930774,32.7662849863431,40.6452584774651,36.2999961070615
