"","WT_25_1","WT_25_2","WT_25_3","WT_37_1","WT_37_2","WT_37_3","WT_42_1","WT_42_2","WT_42_3"
"AFUB_000700-T",26.7264877183079,21.0165363255611,18.6338540317683,16.2683677096299,32.075366724022,17.3157510905144,22.4792746046317,14.5608185229721,11.3041935181371
"AFUB_000710-T",10.5224675073165,9.70857352288935,9.9055156255163,11.0936062552154,8.31375529799521,11.5438340603429,11.1956465496649,8.77022273970519,9.43768714653774
"AFUB_000720-T",2.95672640701454,1.79580550712404,2.35435443852851,1.52198866306309,2.24696089135006,1.8301200339568,1.40770408483017,2.30499443799944,1.78763990519378
"AFUB_000730-T",7.76865369686174,8.27754100939988,7.66600774496479,7.54229937473486,9.43723574367023,9.03797739846359,8.072303111448,8.79833242797347,7.96551310696639
"AFUB_000740-T",3.47850165531123,3.31101640375995,3.93349461071227,2.94251141525531,3.37044133702508,5.4340487162102,2.17754225622167,2.10822662012144,1.07784170754331
"AFUB_000750-T",146.937707423105,160.808771270748,154.784448513503,118.444539956599,86.3956462724096,76.8087300405255,116.135586998489,126.212500324603,106.627462580382
"AFUB_000760-T",82.0056765239621,75.6763664486491,86.422034877693,96.6970130599416,76.2562352501925,75.5135681703407,102.036550773862,97.1189729669276,100.291856445798
"AFUB_000770-T",288.715637390832,278.013140071641,309.511473748017,362.639165452499,237.925071382829,216.658056327655,311.300561134396,346.733004789306,280.869775692505
"AFUB_000780-T",146.676819798957,136.958229379257,144.878932887986,126.73092267772,113.892830180306,113.720843340793,133.182003650729,121.040317683239,115.959994438379
"AFUB_000790-T",124.849221911879,119.477185145846,154.066657526146,77.2832021133146,58.0277650191152,64.6454707379203,59.7394420999803,52.7337751913043,56.8101446341729
"AFUB_000800-T",218.710791577693,216.56292037474,177.323085516489,210.44029914619,133.497563957335,146.184357173903,216.500489171615,191.651854613173,176.687173570697
"AFUB_000810-T",212.826326277458,243.359705676356,192.425407890465,244.431379287932,197.0584701714,185.827572678691,187.664550808922,160.281442505766,160.098926803384
"AFUB_000820-T",84.6435402792398,85.9180697314659,63.9982444326836,98.6586873367785,82.1264205788445,74.0213164503451,69.7693337043952,71.9889116550801,71.6107514962919
"AFUB_000830-T",358.981370828118,389.689795045917,388.411059078216,496.574167802051,300.643367262637,308.501926339457,556.878937808284,503.809942832487,510.029438245066
"AFUB_000840-T",30.1470143460306,26.1514176974939,28.2522532623421,27.5310838162968,22.1325647797981,26.4100398746382,34.0488425518297,31.4266314839436,33.0976270682201
"AFUB_000850-T",19.0158090490347,21.2129525529027,17.6863699284581,19.6843867089493,16.037683362011,19.0332483531507,23.7110156788581,19.0864783341661,18.9016631152107
"AFUB_000860-T",18.6099838559151,16.6953793240438,13.2934890858378,12.3111971856659,10.2517590667846,9.82633679770652,16.0346293412686,18.5242845688004,16.9825790993409
"AFUB_000870-T",5.59459016229222,5.86442735920195,6.23042577025228,10.7553865523125,11.8246316907297,7.68650414261857,4.81698741527823,4.89108575868174,5.15260913849971
"AFUB_000880-T",57.598189909195,63.8913928081476,43.0100359623867,52.1196562173382,62.9429919689434,54.6501997832331,43.8367850166645,47.3648247320617,48.8972091714769
"AFUB_000890-T",34.4951414151696,34.0080667911615,39.0765413516745,21.4093071937541,21.7393466238118,25.9032374036963,29.7377487920373,27.8004816973347,28.3393502617484
"AFUB_000900-T",52.8732251607306,53.2287976095986,59.6914985085461,67.5086526994206,78.3908480969751,88.3525641008684,132.786086876871,124.216712457555,110.439341789986
"AFUB_000910-T",70.4106710062581,67.7074795107861,84.929029623992,128.624953013976,156.163781948829,187.798471176798,88.0474914308619,112.66363057929,134.598769332237
"AFUB_000920-T",5.56560264849796,6.56591388542228,6.97692839710279,4.0924584051252,4.83096591640262,5.71560564451124,7.03852042415084,7.05553175533975,6.88767139942309
"AFUB_000930-T",11.4500679487328,12.7109358551124,15.9062482798146,3.3483750587388,4.80287890526074,7.46125859997773,8.86413665916496,8.62967429836376,8.044379573372
"AFUB_000940-T",23.0450734664369,23.2893526705149,26.5008432531929,4.93800766238247,6.26340348463828,7.96806107091961,5.67480709197162,6.91498331399832,6.38818377885424
"AFUB_000950-T",2.4059636449236,2.16057850075861,2.72760575195376,2.90868944496501,2.78061410304569,2.92819205433088,2.70543128803298,3.06395602124316,3.18094747835952
"AFUB_000960-T",8.98612927622067,7.49187610003311,5.62748134087303,16.9448071154357,13.3132432812491,16.8371043124026,19.9278109508771,17.4280067263372,18.297020206101
"AFUB_000970-T",1.10152552418189,1.93610281236811,1.37815869572401,3.55130688048054,2.44356996934319,2.92819205433088,4.992950425882,4.89108575868174,5.59951911479816
"AFUB_000980-T",21.8275978870779,21.2690714750004,21.4763063416991,35.5468907750957,30.3058850220839,29.3945433146292,30.0236886842684,34.6311359465282,35.8579533924164
"AFUB_000990-T",16.0300951282259,17.6213415386547,12.5756980984816,13.1905684132134,15.3916821057479,17.0060384693832,18.2781577264667,19.1989170872392,21.5042565065957
"AFUB_001000-T",55.5690639435968,57.8866681437015,68.2475670778326,25.0959019553958,23.7054374037431,55.6074933394567,38.9318160960843,28.8686498515296,34.6223787520619
"AFUB_001010-T",0.724687844856505,0.982081136708461,0.545521150390753,0.169109851451454,0.505566200553763,0.36602400679136,0.615870537113199,0.365425947487716,0.368043509892837
"AFUB_001020-T",1.01456298279911,1.68356766292879,0.803925905839004,0.710261376096108,0.449392178270011,0.42233539245157,0.703852042415084,0.730851894975432,0.867531130461686
"AFUB_001030-T",1.50735071730153,1.68356766292879,2.49791263599976,0.574973494934945,0.983045389965649,0.591269549432198,0.857819676693384,0.955729401121719,0.446909976298445
"AFUB_001040-T",7.59472861409617,8.38977885359513,8.15410561636704,6.52764026602614,7.8643631197252,6.95445612903585,12.0974569790093,13.5207600570455,11.9877028936524
"AFUB_001050-T",110.442427556131,109.095184557786,92.3366326135085,138.162748635838,113.162567890617,110.482938665331,99.9469900229419,81.8554122372484,116.617214991759
"AFUB_001060-T",48.7859857157399,46.1578134252976,48.1494194318575,39.9437469128335,40.7823401780035,36.5460892934758,49.6435643665889,56.1069377834986,45.9002834480638
"AFUB_001070-T",277.787344690396,273.691983070124,213.327481442279,213.416632531735,252.024750976051,226.991195596304,191.381769407926,197.330011643367,209.048713619131
"AFUB_001080-T",64.3232931094634,68.9140363358851,56.1886784902475,132.987987181424,95.1868807598167,87.3108034661545,111.692520980744,117.554716337971,103.867136256186
"AFUB_001090-T",0.144937568971301,0,0,0,0,0,0,0,0
"AFUB_001100-T",84.2667025999144,78.5103720145792,64.3427841066146,114.419725492054,94.8779236372561,101.473116959697,129.72872956763,135.882233088894,117.142991434463
"AFUB_001110-T",60.931753995535,64.7892955617096,68.3337019963154,74.8480202524137,81.789376445142,77.6534008254286,70.2972227362065,66.5637418193009,66.5107200020626
"AFUB_001120-T",4.55103966569885,5.63995167081144,4.93840199301103,31.3191444888093,14.8861159051941,19.5400508240926,50.303425656353,45.7344628125011,44.8750193847909
"AFUB_001130-T",4.72496474846441,3.14265963746707,4.19189936616052,1.4881666927728,1.40435055709378,1.12622771320419,1.12176419259904,2.16444599665801,1.23557464035452
"AFUB_001140-T",50.5252365433956,49.6371865953505,48.1781310713518,57.5988154043654,79.093023375522,76.5271731122244,54.6585101687964,52.7337751913043,66.7998970455499
"AFUB_001150-T",58.5257903506114,58.8406898193612,63.7685513167296,68.0498042240652,74.57101458168,60.3658054277443,69.5933706937914,66.4231933779595,71.2952856306695
"AFUB_001160-T",8.98612927622067,8.92290861352258,11.1975394027576,12.1082653639241,8.22949426456958,11.5156783675128,13.1972257952828,12.9304566034115,15.9047373917976
"AFUB_001170-T",27.2482629666046,26.6564879963725,27.2760575195376,21.1049094611415,20.5035181335693,26.1284829463371,30.2876332001741,31.173644289529,26.341399779473
"AFUB_001180-T",8.69625413827806,9.70857352288935,8.18281725586129,9.87601532476493,10.5888032004871,8.72826477733244,13.5931425691413,13.0991147330212,13.5124545774941
"AFUB_001190-T",1786.44250011267,1776.66895468875,1700.61911888393,1169.22551293536,1335.70590186304,1220.18326017825,913.072062022968,639.917053427527,672.599514329159
"AFUB_001200-T",446.871512652315,429.702586501525,383.472657085205,626.72110947909,509.386034069058,464.963111396348,719.666717993098,759.270789814669,691.264578045153
"AFUB_001210-T",52.9022126745249,52.555370544427,61.7013132731436,53.9122206427237,61.7352504898428,56.9026552096415,39.1077791066881,41.0963642482339,53.5503306894077
"AFUB_001220-T",126.124672518826,131.149920942153,152.717210469917,155.85163909766,123.077282823699,152.603855139167,180.889974900677,168.433252103569,214.069878646955
"AFUB_001230-T",88.6438171828477,89.2852050573235,86.3646115987044,64.0588117298109,76.6213663950369,82.0456889069249,44.4746509301031,56.5566927957911,60.2539803338844
"AFUB_001240-T",0,0.0561189220976263,0,0,0.0842610334256271,0,0.0439907526509428,0,0.0525776442704052
"AFUB_001250-T",89.9482553035894,92.5681620000346,89.4367570245892,128.151445429912,83.4745971136546,62.6464165469828,85.6499954113855,71.3986082014461,69.8231115910982
"AFUB_001260-T",844.725139478537,828.371409083062,749.431214078917,413.236833006774,624.683214806457,479.801161517813,232.16119711535,244.020203856989,218.065779611506
"AFUB_001270-T",1.53633823109579,1.82386496817286,1.06233066128726,0.913193197837854,1.76948170193817,0.534958163771988,0.307935268556599,0.505974388829145,0.630931731244863
"AFUB_001280-T",15.1314822006038,12.5145196277707,15.1884572924583,28.7824967170375,33.9291094593858,23.3129136633266,20.8956075091978,20.9136080716047,21.5305453287309
"AFUB_001290-T",62.4101171990422,58.8406898193612,54.5808266785695,90.811990229431,122.122324444876,106.146961969495,107.469408726253,105.889195706633,96.8480207460864
"AFUB_001300-T",61.2796041610661,62.8531927493415,70.2860934819244,74.9494861632846,78.1661520078401,66.5319021575373,88.4214128283949,93.127397232831,76.2112953699524
"AFUB_001310-T",351.705504865759,391.261124864651,341.611086702588,891.648602762938,558.397868511631,703.695230902805,1204.77474285137,1289.75682681376,988.039091129455
"AFUB_001320-T",97.8618465694225,103.79194641956,82.4885402669807,104.442244256418,83.2779880356615,93.3079660389668,108.415209908248,117.695264779313,115.644528572756
"AFUB_001330-T",213.145188929195,201.43887086943,190.760132799798,229.11002674643,197.704471427663,163.753509499889,221.141513576289,252.36878127267,221.299304734136
"AFUB_001340-T",253.234920506657,245.856997709701,198.282582347292,204.284700553357,228.403574605733,270.294651169005,164.217479645969,154.575175787304,213.097192227952
"AFUB_001350-T",49.4237110192137,56.2872788639192,60.1508847404541,36.8321256461268,41.6530375234017,45.5277553062792,43.7488035113626,46.6058631488179,47.1358580884183
"AFUB_001360-T",36.3793298117966,30.4445152379623,31.9273431176062,8.79371227547563,6.62853462948267,10.3894506543086,8.97411354079232,6.26846048382775,7.9918019291016
"AFUB_001370-T",32.7269030737198,34.8217911615771,28.3383881808249,64.8028950761973,52.6069718687332,60.5065838918949,48.8297354425465,45.0036109175256,35.0955775504955
"AFUB_001380-T",0.0579750275885204,0.0561189220976263,0,0,0,0,0,0,0
"AFUB_001400-T",49.800548698539,54.0425219800141,34.0520044401807,62.3000692747158,63.8979503477672,70.7271003892229,42.2091271685796,33.9565034280893,81.731948018345
"AFUB_001410-T",29.1324513632315,31.230180147329,25.6107824288711,50.1579819405014,43.0854750916373,43.1345214157203,49.2036568400795,51.2439617130851,50.211650278237
"AFUB_001420-T",51.684737095166,45.4002079769797,41.1437793952605,113.810930026829,132.626866611937,130.726881810176,208.56015831812,226.676526195457,189.358385839864
"AFUB_001430-T",83.3391021584981,76.8548638126992,105.199447106933,98.3542896041658,128.835120107784,103.753728078936,171.299990822771,172.396718149397,125.26623747424
"AFUB_001440-T",834.666472191929,786.450574276135,765.739425311652,325.468820103469,406.334790189516,391.814621423736,127.617173440385,213.464972709363,163.910806012988
"AFUB_001450-T",7.42080353133061,5.69607059290907,5.88588609632128,5.34387130586596,6.0106203843614,5.82822841583166,5.4548533287169,9.86650058216834,7.0454043322343
"AFUB_001460-T",147.082644992076,148.743203019759,175.514252228351,131.567464429231,140.01375054225,151.083447726342,170.992055554214,177.456462037689,153.342699514637
"AFUB_001470-T",800.287280831936,839.651312424685,665.909054790144,1238.15468838697,1384.66156228333,1209.17438428167,907.221291920392,883.009637571664,1031.80997998457
"AFUB_001480-T",32.0312027426575,30.191980088523,23.0841581533771,43.2921219715723,45.3886100052711,41.3607127674237,46.8061608206031,40.5903898594048,47.4513239540407
"AFUB_001490-T",113.804979156266,118.831817541724,124.63722704454,122.13113471824,128.441901951798,135.794906519595,108.613168295178,108.306628897705,83.9139202555668
"AFUB_001500-T",165.721616361786,157.834468399574,156.105183930238,473.000254509718,279.212977761386,444.972569486974,446.638111665022,453.268723326109,378.112128770619
"AFUB_001510-T",32.0312027426575,30.7531693094992,27.5631739144801,62.3338912450061,57.2975027294264,53.6929062270096,58.5516917784048,55.3198665119866,80.44379573372
"AFUB_001520-T",1218.92495504864,1242.02398386467,1364.2335505693,747.66847523717,914.204125656912,797.200286791583,580.69993036877,447.112701595355,475.53850360368
"AFUB_001530-T",116.326892856366,104.633730251024,113.755515676219,100.890937375938,110.831345965842,104.626554556669,97.1315818532816,100.435916182585,104.603223275971
"AFUB_001540-T",51.800687150343,47.5888459387871,49.3840199301103,54.994523692013,71.846574500918,67.8270640277221,54.6805055451218,48.37677350972,46.8203922227959
"AFUB_001550-T",322.341153392174,318.92383428081,308.449143086729,407.825317760327,544.270101907267,478.337065490648,561.651934470912,597.808740401635,556.429209313699
"AFUB_001560-T",106.413163138729,99.1901948075545,84.1825269971414,201.240723227231,199.726736229878,176.170170037965,258.093745803081,286.662600959979,255.501062332034
"AFUB_001570-T",114.99346722183,121.7500014908,115.937600277782,101.702664662905,105.691422926878,163.584575342908,111.07665044363,110.35863614129,125.686858628404
"AFUB_001580-T",74.526897965043,75.6202475265515,78.4976223772799,107.621509463706,88.8673032528947,105.077045641951,117.323337320064,108.362848274242,115.329062707134
"AFUB_001590-T",47.8293977605293,44.754840372857,45.3069671219267,61.62362986891,51.736274523335,44.3170605145847,70.7591256390414,60.4920491533512,50.2642279225074
"AFUB_001600-T",40.8723944499069,36.9262507402381,35.4875864148932,54.182796405046,42.6922569356511,40.0092395115787,57.7818536070133,57.4562028203763,52.8668213138925
"AFUB_001610-T",72.961572220153,64.3964631070262,69.7405723315336,71.161425490772,82.3792036791214,88.6059653363393,92.2925990616779,100.85756150661,91.3273680976939
"AFUB_001620-T",77.1067866927322,74.4417501625013,77.8946779479007,50.0903379999208,59.9376817767627,50.7928698655088,40.2075479229617,38.3978341744785,33.0450494239497
"AFUB_001630-T",70.5556085752294,66.3325659193943,70.7741913533266,50.7667774057266,56.9042845734402,55.5793376466266,52.8768846864332,51.4688392192314,48.3188550845024
"AFUB_001640-T",58.2938902402573,61.3379818527056,54.408556841604,101.837952544066,93.9229652584323,89.591414585393,104.28007915906,98.3276895624639,109.361500082443
"AFUB_001650-T",18.6389713697093,16.218368486214,14.7577827000446,13.6302540269872,16.9926417408348,15.4574753637274,20.3677184773865,18.2712973743858,16.483091478772
"AFUB_001660-T",35.3067918014089,36.1125263698225,41.775435464134,28.8839626279084,33.451630269974,32.4072024474504,33.8068934122495,31.8201671196996,26.209955668797
"AFUB_001670-T",33.0167782116624,38.8062346305086,33.5926182082727,12.446485066827,17.4982079413886,20.1594760663549,19.3999219190658,20.9136080716047,16.6934020558537
"AFUB_001680-T",3.10166397598584,3.45131370900402,3.50282001829852,6.86585996892905,5.64548923951702,4.2515096173458,11.151655797014,11.4406431251923,10.4366623876754
"AFUB_001690-T",99.4271723143125,85.8900102704171,97.7631324779218,121.522339253015,136.86800529436,99.023571683478,121.76640333781,140.351673523551,103.814558611915
"AFUB_001700-T",84.2956901137087,93.0171133768156,76.7462123681307,152.570907979502,172.538509444542,154.856310565576,157.354922232422,165.706612341545,157.286022834917
"AFUB_001710-T",41.6550573223519,39.8163752282659,48.8672104192138,44.4758909317325,38.2825961863766,41.0510001462926,72.2988019818244,63.2749082919115,50.5008273217242
"AFUB_001720-T",82.991251992967,85.7216535041242,81.7994609191187,159.673521740463,154.281952202323,139.764859208639,181.06593791128,179.143043333786,164.147405412205
"AFUB_001730-T",21.5667102629296,24.7484446450532,24.3187586516299,18.4329738082085,22.3291738577912,18.3856674180583,22.4792746046317,25.4392678827987,24.9218033841721
"AFUB_001740-T",37.3359177670072,34.9340290057724,42.7229195674442,21.8828147778182,25.1659619831206,26.4945069531285,22.1273485834242,25.9171325833596,23.0027193683023
"AFUB_001750-T",844.696151964743,802.556704918154,766.94531417041,1231.7623360021,1340.28408467917,1232.74069918047,713.156086600758,566.157231411545,731.355031801337
"AFUB_001760-T",62.5840422818078,67.1743497508587,67.9604506828901,93.6192137635251,91.5917433336567,77.6252451325985,90.8189088478713,82.0802897433947,73.6087019785673
