Gene	Classification
AFUB_046990-T	25_v_37,25_v_42
AFUB_036520-T	25_v_37,25_v_42
AFUB_100930-T	25_v_37,25_v_42
AFUB_044970-T	25_v_37,25_v_42
AFUB_082079-T	25_v_37,25_v_42
AFUB_035330-T	25_v_37,25_v_42
AFUB_084450-T	25_v_37,25_v_42
AFUB_082480-T	25_v_37,25_v_42
AFUB_071500-T	25_v_37,25_v_42
AFUB_024060-T	25_v_37,25_v_42
AFUB_043410-T	25_v_37,25_v_42
AFUB_016310-T	25_v_37,25_v_42
AFUB_045890-T	25_v_37,25_v_42
AFUB_101810-T	25_v_37,25_v_42
AFUB_084940-T	25_v_37,25_v_42
AFUB_041660-T	25_v_37,25_v_42
AFUB_060550-T	25_v_37,25_v_42
AFUB_015900-T	25_v_37,25_v_42
AFUB_064880-T	25_v_37,25_v_42
AFUB_001120-T	25_v_37,25_v_42
AFUB_018600-T	25_v_37,25_v_42
AFUB_027710-T	25_v_37,25_v_42
AFUB_093720-T	25_v_37,25_v_42
AFUB_044950-T	25_v_37,25_v_42
AFUB_011580-T	25_v_37,25_v_42
AFUB_101690-T	25_v_37,25_v_42
AFUB_037210-T	25_v_37,25_v_42
AFUB_028600-T	25_v_37,25_v_42
AFUB_038280-T	25_v_37,25_v_42
AFUB_097240-T	25_v_37,25_v_42
AFUB_101580-T	25_v_37,25_v_42
AFUB_079740-T	25_v_37,25_v_42
AFUB_036090-T	25_v_37,25_v_42
AFUB_073340-T	25_v_37,25_v_42
AFUB_051310-T	25_v_37,25_v_42
AFUB_026250-T	25_v_37,25_v_42
AFUB_073900-T	25_v_37,25_v_42
AFUB_084050-T	25_v_37,25_v_42
AFUB_042650-T	25_v_37,25_v_42
AFUB_090600-T	25_v_37,25_v_42
AFUB_076310-T	25_v_37,25_v_42
AFUB_071560-T	25_v_37,25_v_42
AFUB_079840-T	25_v_37,25_v_42
AFUB_093310-T	25_v_37,25_v_42
AFUB_086050-T	25_v_37,25_v_42
AFUB_072930-T	25_v_37,25_v_42
AFUB_044360-T	25_v_37,25_v_42
AFUB_084890-T	25_v_37,25_v_42
AFUB_001130-T	25_v_37,25_v_42
AFUB_054980-T	25_v_37,25_v_42
AFUB_014090-T	25_v_37,25_v_42
AFUB_069770-T	25_v_37,25_v_42
AFUB_043790-T	25_v_37,25_v_42
AFUB_048580-T	25_v_37,25_v_42
AFUB_039960-T	25_v_37,25_v_42
AFUB_088380-T	25_v_37,25_v_42
AFUB_072650-T	25_v_37,25_v_42
AFUB_059440-T	25_v_37,25_v_42
AFUB_035440-T	25_v_37,25_v_42
AFUB_013000-T	25_v_37,25_v_42
AFUB_055435-T	25_v_37,25_v_42
AFUB_023080-T	25_v_37,25_v_42
AFUB_066660-T	25_v_37,25_v_42
AFUB_078230-T	25_v_37,25_v_42
AFUB_049190-T	25_v_37,25_v_42
AFUB_070760-T	25_v_37,25_v_42
AFUB_002620-T	25_v_37,25_v_42
AFUB_070640-T	25_v_37,25_v_42
AFUB_056670-T	25_v_37,25_v_42
AFUB_065060-T	25_v_37,25_v_42
AFUB_024790-T	25_v_37,25_v_42
AFUB_014300-T	25_v_37,25_v_42
AFUB_067230-T	25_v_37,25_v_42
AFUB_047650-T	25_v_37,25_v_42
AFUB_029950-T	25_v_37,25_v_42
AFUB_020140-T	25_v_37,25_v_42
AFUB_003150-T	25_v_37,25_v_42
AFUB_055730-T	25_v_37,25_v_42
AFUB_096890-T	25_v_37,25_v_42
AFUB_042200-T	25_v_37,25_v_42
AFUB_101650-T	25_v_37,25_v_42
AFUB_082970-T	25_v_37,25_v_42
AFUB_077980-T	25_v_37,25_v_42
AFUB_011640-T	25_v_37,25_v_42
AFUB_094940-T	25_v_37,25_v_42
AFUB_062510-T	25_v_37,25_v_42
AFUB_057610-T	25_v_37,25_v_42
AFUB_029970-T	25_v_37,25_v_42
AFUB_024800-T	25_v_37,25_v_42
AFUB_046420-T	25_v_37,25_v_42
AFUB_068610-T	25_v_37,25_v_42
AFUB_019160-T	25_v_37,25_v_42
AFUB_033030-T	25_v_37,25_v_42
AFUB_000670-T	25_v_37,25_v_42
AFUB_044240-T	25_v_37,25_v_42
AFUB_021650-T	25_v_37,25_v_42
AFUB_079880-T	25_v_37,25_v_42
AFUB_027300-T	25_v_37,25_v_42
AFUB_016800-T	25_v_37,25_v_42
AFUB_088810-T	25_v_37,25_v_42
AFUB_051210-T	25_v_37,25_v_42
AFUB_018140-T	25_v_37,25_v_42
AFUB_043970-T	25_v_37,25_v_42
AFUB_090730-T	25_v_37,25_v_42
AFUB_078780-T	25_v_37,25_v_42
AFUB_052710-T	25_v_37,25_v_42
AFUB_071670-T	25_v_37,25_v_42
AFUB_081550-T	25_v_37,25_v_42
AFUB_029000-T	25_v_37,25_v_42
AFUB_018830-T	25_v_37,25_v_42
AFUB_006720-T	25_v_37,25_v_42
AFUB_100820-T	25_v_37,25_v_42
AFUB_095910-T	25_v_37,25_v_42
AFUB_068570-T	25_v_37,25_v_42
AFUB_066820-T	25_v_37,25_v_42
AFUB_071030-T	25_v_37,25_v_42
AFUB_035400-T	25_v_37,25_v_42
AFUB_071310-T	25_v_37,25_v_42
AFUB_084810-T	25_v_37,25_v_42
AFUB_009450-T	25_v_37,25_v_42
AFUB_061660-T	25_v_37,25_v_42
AFUB_049360-T	25_v_37,25_v_42
AFUB_060190-T	25_v_37,25_v_42
AFUB_027749-T	25_v_37,25_v_42
AFUB_083630-T	25_v_37,25_v_42
AFUB_015960-T	25_v_37,25_v_42
AFUB_041720-T	25_v_37,25_v_42
AFUB_031270-T	25_v_37,25_v_42
AFUB_027080-T	25_v_37,25_v_42
AFUB_030800-T	25_v_37,25_v_42
AFUB_072210-T	25_v_37,25_v_42
AFUB_080770-T	25_v_37,25_v_42
AFUB_037380-T	25_v_37,25_v_42
AFUB_071980-T	25_v_37,25_v_42
AFUB_055940-T	25_v_37,25_v_42
AFUB_050560-T	25_v_37,25_v_42
AFUB_010340-T	25_v_37,25_v_42
AFUB_071090-T	25_v_37,25_v_42
AFUB_098250-T	25_v_37,25_v_42
AFUB_026020-T	25_v_37,25_v_42
AFUB_038600-T	25_v_37,25_v_42
AFUB_041270-T	25_v_37,25_v_42
AFUB_004040-T	25_v_37,25_v_42
AFUB_005620-T	25_v_37,25_v_42
AFUB_017000-T	25_v_37,25_v_42
AFUB_049920-T	25_v_37,25_v_42
AFUB_018780-T	25_v_37,25_v_42
AFUB_005490-T	25_v_37,25_v_42
AFUB_020480-T	25_v_37,25_v_42
AFUB_091480-T	25_v_37,25_v_42
AFUB_009200-T	25_v_37,25_v_42
AFUB_102760-T	25_v_37,25_v_42
AFUB_037120-T	25_v_37,25_v_42
AFUB_096770-T	25_v_37,25_v_42
AFUB_050280-T	25_v_37,25_v_42
AFUB_091710-T	25_v_37,25_v_42
AFUB_035520-T	25_v_37,25_v_42
AFUB_000470-T	25_v_37,25_v_42
AFUB_081630-T	25_v_37,25_v_42
AFUB_085500-T	25_v_37,25_v_42
AFUB_028840-T	25_v_37,25_v_42
AFUB_015230-T	25_v_37,25_v_42
AFUB_048180-T	25_v_37,25_v_42
AFUB_020510-T	25_v_37,25_v_42
AFUB_015060-T	25_v_37,25_v_42
AFUB_032690-T	25_v_37,25_v_42
AFUB_096930-T	25_v_37,25_v_42
AFUB_064650-T	25_v_37,25_v_42
AFUB_064910-T	25_v_37,25_v_42
AFUB_079220-T	25_v_37,25_v_42
AFUB_071060-T	25_v_37,25_v_42
AFUB_058320-T	25_v_37,25_v_42
AFUB_030870-T	25_v_37,25_v_42
AFUB_101490-T	25_v_37,25_v_42
AFUB_017680-T	25_v_37,25_v_42
AFUB_066810-T	25_v_37,25_v_42
AFUB_021440-T	25_v_37,25_v_42
AFUB_045860-T	25_v_37,25_v_42
AFUB_020430-T	25_v_37,25_v_42
AFUB_017950-T	25_v_37,25_v_42
AFUB_018940-T	25_v_37,25_v_42
AFUB_032950-T	25_v_37,25_v_42
AFUB_093700-T	25_v_37,25_v_42
AFUB_098740-T	25_v_37,25_v_42
AFUB_022670-T	25_v_37,25_v_42
AFUB_073420-T	25_v_37,25_v_42
AFUB_027530-T	25_v_37,25_v_42
AFUB_020080-T	25_v_37,25_v_42
AFUB_085490-T	25_v_37,25_v_42
AFUB_003770-T	25_v_37,25_v_42
AFUB_094410-T	25_v_37,25_v_42
AFUB_066540-T	25_v_37,25_v_42
AFUB_016700-T	25_v_37,25_v_42
AFUB_090640-T	25_v_37,25_v_42
AFUB_049750-T	25_v_37,25_v_42
AFUB_092140-T	25_v_37,25_v_42
AFUB_073820-T	25_v_37,25_v_42
AFUB_037900-T	25_v_37,25_v_42
AFUB_085080-T	25_v_37,25_v_42
AFUB_080690-T	25_v_37,25_v_42
AFUB_007620-T	25_v_37,25_v_42
AFUB_017480-T	25_v_37,25_v_42
AFUB_015910-T	25_v_37,25_v_42
AFUB_059390-T	25_v_37,25_v_42
AFUB_019680-T	25_v_37,25_v_42
AFUB_047690-T	25_v_37,25_v_42
AFUB_055240-T	25_v_37,25_v_42
AFUB_039650-T	25_v_37,25_v_42
AFUB_002900-T	25_v_37,25_v_42
AFUB_000080-T	25_v_37,25_v_42
AFUB_100330-T	25_v_37,25_v_42
AFUB_045800-T	25_v_37,25_v_42
AFUB_051950-T	25_v_37,25_v_42
AFUB_090120-T	25_v_37,25_v_42
AFUB_094600-T	25_v_37,25_v_42
AFUB_070550-T	25_v_37,25_v_42
AFUB_000610-T	25_v_37,25_v_42
AFUB_100910-T	25_v_37,25_v_42
AFUB_076800-T	25_v_37,25_v_42
AFUB_029470-T	25_v_37,25_v_42
AFUB_045880-T	25_v_37,25_v_42
AFUB_074500-T	25_v_37,25_v_42
AFUB_054020-T	25_v_37,25_v_42
AFUB_030370-T	25_v_37,25_v_42
AFUB_070950-T	25_v_37,25_v_42
AFUB_092360-T	25_v_37,25_v_42
AFUB_001500-T	25_v_37,25_v_42
AFUB_080790-T	25_v_37,25_v_42
AFUB_032960-T	25_v_37,25_v_42
AFUB_044440-T	25_v_37,25_v_42
AFUB_088280-T	25_v_37,25_v_42
AFUB_039500-T	25_v_37,25_v_42
AFUB_001030-T	25_v_37,25_v_42
AFUB_091880-T	25_v_37,25_v_42
AFUB_084070-T	25_v_37,25_v_42
AFUB_002010-T	25_v_37,25_v_42
AFUB_049330-T	25_v_37,25_v_42
AFUB_097600-T	25_v_37,25_v_42
AFUB_099880-T	25_v_37,25_v_42
AFUB_054390-T	25_v_37,25_v_42
AFUB_072925-T	25_v_37,25_v_42
AFUB_087010-T	25_v_37,25_v_42
AFUB_005500-T	25_v_37,25_v_42
AFUB_029750-T	25_v_37,25_v_42
AFUB_044080-T	25_v_37,25_v_42
AFUB_063480-T	25_v_37,25_v_42
AFUB_050920-T	25_v_37,25_v_42
AFUB_097580-T	25_v_37,25_v_42
AFUB_027930-T	25_v_37,25_v_42
AFUB_041140-T	25_v_37,25_v_42
AFUB_054460-T	25_v_37,25_v_42
AFUB_091240-T	25_v_37,25_v_42
AFUB_084700-T	25_v_37,25_v_42
AFUB_030140-T	25_v_37,25_v_42
AFUB_013980-T	25_v_37,25_v_42
AFUB_088680-T	25_v_37,25_v_42
AFUB_080650-T	25_v_37,25_v_42
AFUB_005950-T	25_v_37,25_v_42
AFUB_050510-T	25_v_37,25_v_42
AFUB_081780-T	25_v_37,25_v_42
AFUB_101830-T	25_v_37,25_v_42
AFUB_031910-T	25_v_37,25_v_42
AFUB_036070-T	25_v_37,25_v_42
AFUB_034510-T	25_v_37,25_v_42
AFUB_090050-T	25_v_37,25_v_42
AFUB_101290-T	25_v_37,25_v_42
AFUB_037880-T	25_v_37,25_v_42
AFUB_034480-T	25_v_37,25_v_42
AFUB_071390-T	25_v_37,25_v_42
AFUB_013100-T	25_v_37,25_v_42
AFUB_033900-T	25_v_37,25_v_42
AFUB_014990-T	25_v_37,25_v_42
AFUB_081270-T	25_v_37,25_v_42
AFUB_059200-T	25_v_37,25_v_42
AFUB_038380-T	25_v_37,25_v_42
AFUB_083260-T	25_v_37,25_v_42
AFUB_046510-T	25_v_37,25_v_42
AFUB_084480-T	25_v_37,25_v_42
AFUB_093810-T	25_v_37,25_v_42
AFUB_034120-T	25_v_37,25_v_42
AFUB_063540-T	25_v_37,25_v_42
AFUB_022180-T	25_v_37,25_v_42
AFUB_079490-T	25_v_37,25_v_42
AFUB_008870-T	25_v_37,25_v_42
AFUB_010610-T	25_v_37,25_v_42
AFUB_071350-T	25_v_37,25_v_42
AFUB_090610-T	25_v_37,25_v_42
AFUB_004650-T	25_v_37,25_v_42
AFUB_004400-T	25_v_37,25_v_42
AFUB_015250-T	25_v_37,25_v_42
AFUB_094950-T	25_v_37,25_v_42
AFUB_089780-T	25_v_37,25_v_42
AFUB_047400-T	25_v_37,25_v_42
AFUB_061900-T	25_v_37,25_v_42
AFUB_084150-T	25_v_37,25_v_42
AFUB_078460-T	25_v_37,25_v_42
AFUB_005370-T	25_v_37,25_v_42
AFUB_049090-T	25_v_37,25_v_42
AFUB_015920-T	25_v_37,25_v_42
AFUB_101820-T	25_v_37,25_v_42
AFUB_049280-T	25_v_37,25_v_42
AFUB_048610-T	25_v_37,25_v_42
AFUB_079830-T	25_v_37,25_v_42
AFUB_031560-T	25_v_37,25_v_42
AFUB_073680-T	25_v_37,25_v_42
AFUB_003600-T	25_v_37,25_v_42
AFUB_067030-T	25_v_37,25_v_42
AFUB_100290-T	25_v_37,25_v_42
AFUB_019610-T	25_v_37,25_v_42
AFUB_084750-T	25_v_37,25_v_42
AFUB_045210-T	25_v_37,25_v_42
AFUB_028440-T	25_v_37,25_v_42
AFUB_023580-T	25_v_37,25_v_42
AFUB_084950-T	25_v_37,25_v_42
AFUB_004590-T	25_v_37,25_v_42
AFUB_082360-T	25_v_37,25_v_42
AFUB_052850-T	25_v_37,25_v_42
AFUB_021400-T	25_v_37,25_v_42
AFUB_067530-T	25_v_37,25_v_42
AFUB_026800-T	25_v_37,25_v_42
AFUB_047280-T	25_v_37,25_v_42
AFUB_005890-T	25_v_37,25_v_42
AFUB_095720-T	25_v_37,25_v_42
AFUB_101250-T	25_v_37,25_v_42
AFUB_093840-T	25_v_37,25_v_42
AFUB_066090-T	25_v_37,25_v_42
AFUB_094390-T	25_v_37,25_v_42
AFUB_072400-T	25_v_37,25_v_42
AFUB_061580-T	25_v_37,25_v_42
AFUB_092590-T	25_v_37,25_v_42
AFUB_068660-T	25_v_37,25_v_42
AFUB_034970-T	25_v_37,25_v_42
AFUB_073440-T	25_v_37,25_v_42
AFUB_047670-T	25_v_37,25_v_42
AFUB_056100-T	25_v_37,25_v_42
AFUB_033110-T	25_v_37,25_v_42
AFUB_003090-T	25_v_37,25_v_42
AFUB_022330-T	25_v_37,25_v_42
AFUB_072390-T	25_v_37,25_v_42
AFUB_046170-T	25_v_37,25_v_42
AFUB_045430-T	25_v_37,25_v_42
AFUB_097730-T	25_v_37,25_v_42
AFUB_028120-T	25_v_37,25_v_42
AFUB_028450-T	25_v_37,25_v_42
AFUB_041619-T	25_v_37,25_v_42
AFUB_095110-T	25_v_37,25_v_42
AFUB_097070-T	25_v_37,25_v_42
AFUB_005730-T	25_v_37,25_v_42
AFUB_079730-T	25_v_37,25_v_42,37_v_42
AFUB_033130-T	25_v_37,25_v_42,37_v_42
AFUB_079760-T	25_v_37,25_v_42,37_v_42
AFUB_044640-T	25_v_37,25_v_42,37_v_42
AFUB_094370-T	25_v_37,25_v_42,37_v_42
AFUB_022260-T	25_v_37,25_v_42,37_v_42
AFUB_045630-T	25_v_37,25_v_42,37_v_42
AFUB_049140-T	25_v_37,25_v_42,37_v_42
AFUB_046970-T	25_v_37,25_v_42,37_v_42
AFUB_027780-T	25_v_37,25_v_42,37_v_42
AFUB_004020-T	25_v_37,25_v_42,37_v_42
AFUB_003670-T	25_v_37,25_v_42,37_v_42
AFUB_061490-T	25_v_37,25_v_42,37_v_42
AFUB_080560-T	25_v_37,25_v_42,37_v_42
AFUB_071540-T	25_v_37,25_v_42,37_v_42
AFUB_041670-T	25_v_37,25_v_42,37_v_42
AFUB_003120-T	25_v_37,25_v_42,37_v_42
AFUB_017560-T	25_v_37,25_v_42,37_v_42
AFUB_088060-T	25_v_37,25_v_42,37_v_42
AFUB_044650-T	25_v_37,25_v_42,37_v_42
AFUB_054965-T	25_v_37,25_v_42,37_v_42
AFUB_044960-T	25_v_37,25_v_42,37_v_42
AFUB_079180-T	25_v_37,25_v_42,37_v_42
AFUB_035570-T	25_v_37,25_v_42,37_v_42
AFUB_081670-T	25_v_37,25_v_42,37_v_42
AFUB_081320-T	25_v_37,25_v_42,37_v_42
AFUB_047660-T	25_v_37,25_v_42,37_v_42
AFUB_054570-T	25_v_37,25_v_42,37_v_42
AFUB_047810-T	25_v_37,25_v_42,37_v_42
AFUB_086790-T	25_v_37,25_v_42,37_v_42
AFUB_062360-T	25_v_37,25_v_42,37_v_42
AFUB_092750-T	25_v_37,25_v_42,37_v_42
AFUB_033520-T	25_v_37,25_v_42,37_v_42
AFUB_036280-T	25_v_37,25_v_42,37_v_42
AFUB_025250-T	25_v_37,25_v_42,37_v_42
AFUB_036080-T	25_v_37,25_v_42,37_v_42
AFUB_076620-T	25_v_37,25_v_42,37_v_42
AFUB_071530-T	25_v_37,25_v_42,37_v_42
AFUB_080950-T	25_v_37,25_v_42,37_v_42
AFUB_071410-T	25_v_37,25_v_42,37_v_42
AFUB_077995-T	25_v_37,25_v_42,37_v_42
AFUB_004510-T	25_v_37,25_v_42,37_v_42
AFUB_044020-T	25_v_37,25_v_42,37_v_42
AFUB_078220-T	25_v_37,25_v_42,37_v_42
AFUB_049200-T	25_v_37,25_v_42,37_v_42
AFUB_066370-T	25_v_37,25_v_42,37_v_42
AFUB_087440-T	25_v_37,25_v_42,37_v_42
AFUB_035050-T	25_v_37,25_v_42,37_v_42
AFUB_033500-T	25_v_37,25_v_42,37_v_42
AFUB_027270-T	25_v_37,25_v_42,37_v_42
AFUB_042250-T	25_v_37,25_v_42,37_v_42
AFUB_046520-T	25_v_37,25_v_42,37_v_42
AFUB_081530-T	25_v_37,25_v_42,37_v_42
AFUB_100120-T	25_v_37,25_v_42,37_v_42
AFUB_079750-T	25_v_37,25_v_42,37_v_42
AFUB_080440-T	25_v_37,25_v_42,37_v_42
AFUB_100420-T	25_v_37,25_v_42,37_v_42
AFUB_044760-T	25_v_37,25_v_42,37_v_42
AFUB_048310-T	25_v_37,25_v_42,37_v_42
AFUB_101630-T	25_v_37,25_v_42,37_v_42
AFUB_053780-T	25_v_37,25_v_42,37_v_42
AFUB_084470-T	25_v_37,25_v_42,37_v_42
AFUB_041040-T	25_v_37,25_v_42,37_v_42
AFUB_081260-T	25_v_37,25_v_42,37_v_42
AFUB_017340-T	25_v_37,25_v_42,37_v_42
AFUB_061910-T	25_v_37,25_v_42,37_v_42
AFUB_079720-T	25_v_37,25_v_42,37_v_42
AFUB_085740-T	25_v_37,25_v_42,37_v_42
AFUB_048760-T	25_v_37,25_v_42,37_v_42
AFUB_073130-T	25_v_37,25_v_42,37_v_42
AFUB_092260-T	25_v_37,25_v_42,37_v_42
AFUB_020580-T	25_v_37,25_v_42,37_v_42
AFUB_034200-T	25_v_37,25_v_42,37_v_42
AFUB_088500-T	25_v_37,25_v_42,37_v_42
AFUB_087030-T	25_v_37,25_v_42,37_v_42
AFUB_041760-T	25_v_37,25_v_42,37_v_42
AFUB_099290-T	25_v_37,25_v_42,37_v_42
AFUB_075790-T	25_v_37,25_v_42,37_v_42
AFUB_034220-T	25_v_37,25_v_42,37_v_42
AFUB_086800-T	25_v_37,25_v_42,37_v_42
AFUB_100350-T	25_v_37,25_v_42,37_v_42
AFUB_034150-T	25_v_37,25_v_42,37_v_42
AFUB_077850-T	25_v_37,25_v_42,37_v_42
AFUB_058080-T	25_v_37,25_v_42,37_v_42
AFUB_017330-T	25_v_37,25_v_42,37_v_42
AFUB_080180-T	25_v_37,25_v_42,37_v_42
AFUB_035010-T	25_v_37,25_v_42,37_v_42
AFUB_044940-T	25_v_37,25_v_42,37_v_42
AFUB_096500-T	25_v_37,25_v_42,37_v_42
AFUB_036290-T	25_v_37,25_v_42,37_v_42
AFUB_101210-T	25_v_37,25_v_42,37_v_42
AFUB_021290-T	25_v_37,25_v_42,37_v_42
AFUB_090710-T	25_v_37,25_v_42,37_v_42
AFUB_033190-T	25_v_37,25_v_42,37_v_42
AFUB_028810-T	25_v_37,25_v_42,37_v_42
AFUB_071550-T	25_v_37,25_v_42,37_v_42
AFUB_034180-T	25_v_37,25_v_42,37_v_42
AFUB_079800-T	25_v_37,25_v_42,37_v_42
AFUB_084930-T	25_v_37,25_v_42,37_v_42
AFUB_034310-T	25_v_37,25_v_42,37_v_42
AFUB_100380-T	25_v_37,25_v_42,37_v_42
AFUB_033510-T	25_v_37,25_v_42,37_v_42
AFUB_095800-T	25_v_37,25_v_42,37_v_42
AFUB_059160-T	25_v_37,25_v_42,37_v_42
AFUB_098630-T	25_v_37,25_v_42,37_v_42
AFUB_068710-T	25_v_37,25_v_42,37_v_42
AFUB_028380-T	25_v_37,25_v_42,37_v_42
AFUB_100390-T	25_v_37,25_v_42,37_v_42
AFUB_062350-T	25_v_37,25_v_42,37_v_42
AFUB_003610-T	25_v_37,25_v_42,37_v_42
AFUB_001440-T	25_v_37,25_v_42,37_v_42
AFUB_024990-T	25_v_37,25_v_42,37_v_42
AFUB_007740-T	25_v_37,25_v_42,37_v_42
AFUB_021490-T	25_v_37,25_v_42,37_v_42
AFUB_049170-T	25_v_37,25_v_42,37_v_42
AFUB_018360-T	25_v_37,25_v_42,37_v_42
AFUB_050080-T	25_v_37,25_v_42,37_v_42
AFUB_038070-T	25_v_37,25_v_42,37_v_42
AFUB_092090-T	25_v_37,25_v_42,37_v_42
AFUB_096950-T	25_v_37,25_v_42,37_v_42
AFUB_017570-T	25_v_37,25_v_42,37_v_42
AFUB_031090-T	25_v_37,25_v_42,37_v_42
AFUB_016260-T	25_v_37,25_v_42,37_v_42
AFUB_086960-T	25_v_37,25_v_42,37_v_42
AFUB_047510-T	25_v_37,37_v_42
AFUB_049500-T	25_v_37,37_v_42
AFUB_049710-T	25_v_37,37_v_42
AFUB_067270-T	25_v_37,37_v_42
AFUB_046930-T	25_v_37,37_v_42
AFUB_022650-T	25_v_37,37_v_42
AFUB_080090-T	25_v_37,37_v_42
AFUB_003720-T	25_v_37,37_v_42
AFUB_017050-T	25_v_37,37_v_42
AFUB_000260-T	25_v_37,37_v_42
AFUB_036430-T	25_v_37,37_v_42
AFUB_087650-T	25_v_37,37_v_42
AFUB_010030-T	25_v_37,37_v_42
AFUB_056340-T	25_v_37,37_v_42
AFUB_082870-T	25_v_37,37_v_42
AFUB_057570-T	25_v_37,37_v_42
AFUB_048390-T	25_v_37,37_v_42
AFUB_090080-T	25_v_37,37_v_42
AFUB_017650-T	25_v_37,37_v_42
AFUB_097060-T	25_v_37,37_v_42
AFUB_010690-T	25_v_37,37_v_42
AFUB_071270-T	25_v_37,37_v_42
AFUB_012090-T	25_v_37,37_v_42
AFUB_096570-T	25_v_37,37_v_42
AFUB_022380-T	25_v_37,37_v_42
AFUB_101310-T	25_v_37,37_v_42
AFUB_003060-T	25_v_37,37_v_42
AFUB_051230-T	25_v_37,37_v_42
AFUB_004920-T	25_v_37,37_v_42
AFUB_040120-T	25_v_37,37_v_42
AFUB_082990-T	25_v_37,37_v_42
AFUB_075500-T	25_v_37,37_v_42
AFUB_000050-T	25_v_37,37_v_42
AFUB_091980-T	25_v_37,37_v_42
AFUB_077660-T	25_v_37,37_v_42
AFUB_057500-T	25_v_37,37_v_42
AFUB_086690-T	25_v_37,37_v_42
AFUB_031680-T	25_v_37
AFUB_037190-T	25_v_37
AFUB_032010-T	25_v_37
AFUB_029170-T	25_v_37
AFUB_081940-T	25_v_37
AFUB_026000-T	25_v_37
AFUB_039530-T	25_v_37
AFUB_072990-T	25_v_37
AFUB_015010-T	25_v_37
AFUB_060670-T	25_v_37
AFUB_056690-T	25_v_37
AFUB_041610-T	25_v_37
AFUB_101640-T	25_v_37
AFUB_034230-T	25_v_37
AFUB_065490-T	25_v_37
AFUB_046130-T	25_v_37
AFUB_056630-T	25_v_37
AFUB_085790-T	25_v_37
AFUB_050860-T	25_v_37
AFUB_097680-T	25_v_37
AFUB_091960-T	25_v_37
AFUB_080260-T	25_v_37
AFUB_066630-T	25_v_37
AFUB_020110-T	25_v_37
AFUB_067480-T	25_v_37
AFUB_040390-T	25_v_37
AFUB_003290-T	25_v_37
AFUB_030740-T	25_v_37
AFUB_091030-T	25_v_37
AFUB_065990-T	25_v_37
AFUB_055780-T	25_v_37
AFUB_049160-T	25_v_37
AFUB_035300-T	25_v_37
AFUB_087850-T	25_v_37
AFUB_056720-T	25_v_37
AFUB_024040-T	25_v_37
AFUB_015520-T	25_v_37
AFUB_076190-T	25_v_37
AFUB_063010-T	25_v_37
AFUB_062500-T	25_v_37
AFUB_063950-T	25_v_37
AFUB_100990-T	25_v_37
AFUB_038780-T	25_v_37
AFUB_010210-T	25_v_37
AFUB_101760-T	25_v_37
AFUB_046960-T	25_v_37
AFUB_051920-T	25_v_37
AFUB_093410-T	25_v_37
AFUB_017520-T	25_v_37
AFUB_092940-T	25_v_37
AFUB_091780-T	25_v_37
AFUB_095100-T	25_v_37
AFUB_060310-T	25_v_37
AFUB_066420-T	25_v_37
AFUB_077780-T	25_v_37
AFUB_041250-T	25_v_37
AFUB_096430-T	25_v_37
AFUB_067070-T	25_v_37
AFUB_075050-T	25_v_37
AFUB_058310-T	25_v_37
AFUB_077300-T	25_v_37
AFUB_044570-T	25_v_37
AFUB_003440-T	25_v_37
AFUB_005960-T	25_v_37
AFUB_048250-T	25_v_37
AFUB_080080-T	25_v_37
AFUB_096480-T	25_v_37
AFUB_026940-T	25_v_37
AFUB_087510-T	25_v_37
AFUB_083970-T	25_v_37
AFUB_051250-T	25_v_37
AFUB_060620-T	25_v_37
AFUB_037510-T	25_v_37
AFUB_080580-T	25_v_37
AFUB_087950-T	25_v_37
AFUB_097910-T	25_v_37
AFUB_030500-T	25_v_37
AFUB_056400-T	25_v_37
AFUB_076520-T	25_v_37
AFUB_008810-T	25_v_37
AFUB_081880-T	25_v_37
AFUB_079050-T	25_v_37
AFUB_023040-T	25_v_37
AFUB_037310-T	25_v_37
AFUB_030300-T	25_v_37
AFUB_041360-T	25_v_37
AFUB_056000-T	25_v_37
AFUB_033530-T	25_v_37
AFUB_094380-T	25_v_37
AFUB_095210-T	25_v_37
AFUB_039290-T	25_v_37
AFUB_047440-T	25_v_37
AFUB_068510-T	25_v_37
AFUB_006180-T	25_v_37
AFUB_068940-T	25_v_37
AFUB_065670-T	25_v_37
AFUB_087520-T	25_v_37
AFUB_072020-T	25_v_37
AFUB_000930-T	25_v_37
AFUB_094910-T	25_v_37
AFUB_036970-T	25_v_37
AFUB_037450-T	25_v_37
AFUB_079150-T	25_v_37
AFUB_098750-T	25_v_37
AFUB_051170-T	25_v_37
AFUB_055210-T	25_v_37
AFUB_067950-T	25_v_37
AFUB_025440-T	25_v_37
AFUB_018220-T	25_v_37
AFUB_098360-T	25_v_37
AFUB_011480-T	25_v_37
AFUB_006510-T	25_v_37
AFUB_034010-T	25_v_37
AFUB_085670-T	25_v_37
AFUB_082050-T	25_v_37
AFUB_034130-T	25_v_37
AFUB_004970-T	25_v_37
AFUB_092050-T	25_v_37
AFUB_092380-T	25_v_37
AFUB_079340-T	25_v_37
AFUB_057730-T	25_v_37
AFUB_076010-T	25_v_37
AFUB_015800-T	25_v_37
AFUB_066940-T	25_v_37
AFUB_083670-T	25_v_37
AFUB_068800-T	25_v_37
AFUB_085970-T	25_v_37
AFUB_023350-T	25_v_37
