Gene	Classification
AFUB_086780-T	25_v_37,25_v_42
AFUB_084660-T	25_v_37,25_v_42
AFUB_095800-T	25_v_37,25_v_42
AFUB_075450-T	25_v_37,25_v_42
AFUB_090490-T	25_v_37,25_v_42
AFUB_019290-T	25_v_37,25_v_42
AFUB_071569-T	25_v_37,25_v_42
AFUB_044950-T	25_v_37,25_v_42
AFUB_074400-T	25_v_37,25_v_42
AFUB_002950-T	25_v_37,25_v_42
AFUB_045150-T	25_v_37,25_v_42
AFUB_018880-T	25_v_37,25_v_42
AFUB_075420-T	25_v_37,25_v_42
AFUB_029950-T	25_v_37,25_v_42
AFUB_036170-T	25_v_37,25_v_42
AFUB_084810-T	25_v_37,25_v_42
AFUB_098420-T	25_v_37,25_v_42
AFUB_081600-T	25_v_37,25_v_42
AFUB_081690-T	25_v_37,25_v_42
AFUB_032190-T	25_v_37,25_v_42
AFUB_094860-T	25_v_37,25_v_42
AFUB_079280-T	25_v_37,25_v_42
AFUB_102340-T	25_v_37,25_v_42
AFUB_034480-T	25_v_37,25_v_42
AFUB_025190-T	25_v_37,25_v_42
AFUB_049290-T	25_v_37,25_v_42
AFUB_083840-T	25_v_37,25_v_42
AFUB_033190-T	25_v_37,25_v_42
AFUB_048080-T	25_v_37,25_v_42
AFUB_057940-T	25_v_37,25_v_42
AFUB_077720-T	25_v_37,25_v_42
AFUB_034230-T	25_v_37,25_v_42
AFUB_020970-T	25_v_37,25_v_42
AFUB_048750-T	25_v_37,25_v_42
AFUB_046310-T	25_v_37,25_v_42
AFUB_091980-T	25_v_37,25_v_42
AFUB_045860-T	25_v_37,25_v_42
AFUB_017540-T	25_v_37,25_v_42
AFUB_046380-T	25_v_37,25_v_42
AFUB_100320-T	25_v_37,25_v_42
AFUB_038650-T	25_v_37,25_v_42
AFUB_012550-T	25_v_37,25_v_42
AFUB_004020-T	25_v_37,25_v_42
AFUB_095110-T	25_v_37,25_v_42
AFUB_080770-T	25_v_37,25_v_42
AFUB_083980-T	25_v_37,25_v_42
AFUB_022400-T	25_v_37,25_v_42
AFUB_079880-T	25_v_37,25_v_42
AFUB_081430-T	25_v_37,25_v_42
AFUB_015780-T	25_v_37,25_v_42
AFUB_003990-T	25_v_37,25_v_42
AFUB_041360-T	25_v_37,25_v_42
AFUB_080900-T	25_v_37,25_v_42
AFUB_041580-T	25_v_37,25_v_42
AFUB_071360-T	25_v_37,25_v_42
AFUB_050560-T	25_v_37,25_v_42
AFUB_097700-T	25_v_37,25_v_42
AFUB_023040-T	25_v_37,25_v_42
AFUB_045240-T	25_v_37,25_v_42
AFUB_033500-T	25_v_37,25_v_42
AFUB_091900-T	25_v_37,25_v_42
AFUB_080720-T	25_v_37,25_v_42
AFUB_083970-T	25_v_37,25_v_42
AFUB_095090-T	25_v_37,25_v_42
AFUB_030960-T	25_v_37,25_v_42
AFUB_040390-T	25_v_37,25_v_42
AFUB_102330-T	25_v_37,25_v_42
AFUB_101250-T	25_v_37,25_v_42
AFUB_075320-T	25_v_37,25_v_42
AFUB_048790-T	25_v_37,25_v_42
AFUB_048180-T	25_v_37,25_v_42
AFUB_037000-T	25_v_37,25_v_42
AFUB_091430-T	25_v_37,25_v_42
AFUB_026040-T	25_v_37,25_v_42
AFUB_060200-T	25_v_37,25_v_42
AFUB_003630-T	25_v_37,25_v_42
AFUB_039530-T	25_v_37,25_v_42
AFUB_084450-T	25_v_37,25_v_42
AFUB_034250-T	25_v_37,25_v_42
AFUB_096120-T	25_v_37,25_v_42
AFUB_000470-T	25_v_37,25_v_42
AFUB_011270-T	25_v_37,25_v_42
AFUB_049080-T	25_v_37,25_v_42
AFUB_079890-T	25_v_37,25_v_42
AFUB_041530-T	25_v_37,25_v_42
AFUB_087580-T	25_v_37,25_v_42
AFUB_069380-T	25_v_37,25_v_42
AFUB_013710-T	25_v_37,25_v_42
AFUB_006060-T	25_v_37,25_v_42
AFUB_056320-T	25_v_37,25_v_42
AFUB_004510-T	25_v_37,25_v_42
AFUB_092350-T	25_v_37,25_v_42
AFUB_073960-T	25_v_37,25_v_42
AFUB_075570-T	25_v_37,25_v_42
AFUB_077830-T	25_v_37,25_v_42
AFUB_041640-T	25_v_37,25_v_42
AFUB_082460-T	25_v_37,25_v_42
AFUB_018100-T	25_v_37,25_v_42
AFUB_025100-T	25_v_37,25_v_42
AFUB_036830-T	25_v_37,25_v_42
AFUB_091190-T	25_v_37,25_v_42
AFUB_028830-T	25_v_37,25_v_42
AFUB_100770-T	25_v_37,25_v_42
AFUB_045580-T	25_v_37,25_v_42
AFUB_065440-T	25_v_37,25_v_42
AFUB_042050-T	25_v_37,25_v_42
AFUB_047090-T	25_v_37,25_v_42
AFUB_070890-T	25_v_37,25_v_42
AFUB_045790-T	25_v_37,25_v_42
AFUB_097010-T	25_v_37,25_v_42
AFUB_075780-T	25_v_37,25_v_42
AFUB_001500-T	25_v_37,25_v_42
AFUB_082360-T	25_v_37,25_v_42
AFUB_097210-T	25_v_37,25_v_42
AFUB_079440-T	25_v_37,25_v_42
AFUB_087620-T	25_v_37,25_v_42
AFUB_074730-T	25_v_37,25_v_42
AFUB_034450-T	25_v_37,25_v_42
AFUB_076500-T	25_v_37,25_v_42
AFUB_084700-T	25_v_37,25_v_42
AFUB_036040-T	25_v_37,25_v_42
AFUB_003560-T	25_v_37,25_v_42
AFUB_017280-T	25_v_37,25_v_42
AFUB_010650-T	25_v_37,25_v_42
AFUB_099660-T	25_v_37,25_v_42
AFUB_027530-T	25_v_37,25_v_42
AFUB_027710-T	25_v_37,25_v_42
AFUB_086690-T	25_v_37,25_v_42
AFUB_102350-T	25_v_37,25_v_42
AFUB_061380-T	25_v_37,25_v_42
AFUB_058010-T	25_v_37,25_v_42
AFUB_033240-T	25_v_37,25_v_42
AFUB_070670-T	25_v_37,25_v_42
AFUB_046590-T	25_v_37,25_v_42
AFUB_019400-T	25_v_37,25_v_42
AFUB_019160-T	25_v_37,25_v_42
AFUB_037310-T	25_v_37,25_v_42
AFUB_000260-T	25_v_37,25_v_42
AFUB_034440-T	25_v_37,25_v_42
AFUB_086840-T	25_v_37,25_v_42
AFUB_046740-T	25_v_37,25_v_42
AFUB_006260-T	25_v_37,25_v_42
AFUB_044250-T	25_v_37,25_v_42
AFUB_036200-T	25_v_37,25_v_42
AFUB_095050-T	25_v_37,25_v_42
AFUB_094630-T	25_v_37,25_v_42
AFUB_041670-T	25_v_37,25_v_42
AFUB_036770-T	25_v_37,25_v_42
AFUB_028280-T	25_v_37,25_v_42
AFUB_085270-T	25_v_37,25_v_42
AFUB_100290-T	25_v_37,25_v_42
AFUB_049020-T	25_v_37,25_v_42
AFUB_017330-T	25_v_37,25_v_42
AFUB_099650-T	25_v_37,25_v_42
AFUB_084880-T	25_v_37,25_v_42
AFUB_090520-T	25_v_37,25_v_42
AFUB_074430-T	25_v_37,25_v_42
AFUB_037900-T	25_v_37,25_v_42
AFUB_034510-T	25_v_37,25_v_42
AFUB_022080-T	25_v_37,25_v_42
AFUB_047880-T	25_v_37,25_v_42
AFUB_034970-T	25_v_37,25_v_42
AFUB_017610-T	25_v_37,25_v_42
AFUB_003580-T	25_v_37,25_v_42
AFUB_067410-T	25_v_37,25_v_42
AFUB_065710-T	25_v_37,25_v_42
AFUB_057900-T	25_v_37,25_v_42
AFUB_013900-T	25_v_37,25_v_42
AFUB_078950-T	25_v_37,25_v_42
AFUB_096390-T	25_v_37,25_v_42
AFUB_071040-T	25_v_37,25_v_42
AFUB_056430-T	25_v_37,25_v_42
AFUB_101030-T	25_v_37,25_v_42
AFUB_058670-T	25_v_37,25_v_42
AFUB_074610-T	25_v_37,25_v_42
AFUB_004630-T	25_v_37,25_v_42
AFUB_068730-T	25_v_37,25_v_42
AFUB_062060-T	25_v_37,25_v_42
AFUB_092730-T	25_v_37,25_v_42
AFUB_029560-T	25_v_37,25_v_42
AFUB_080125-T	25_v_37,25_v_42
AFUB_071400-T	25_v_37,25_v_42
AFUB_039790-T	25_v_37,25_v_42
AFUB_099690-T	25_v_37,25_v_42
AFUB_091240-T	25_v_37,25_v_42
AFUB_003660-T	25_v_37,25_v_42
AFUB_101690-T	25_v_37,25_v_42
AFUB_045200-T	25_v_37,25_v_42
AFUB_058520-T	25_v_37,25_v_42
AFUB_002960-T	25_v_37,25_v_42
AFUB_069520-T	25_v_37,25_v_42
AFUB_098750-T	25_v_37,25_v_42
AFUB_044770-T	25_v_37,25_v_42
AFUB_046350-T	25_v_37,25_v_42
AFUB_066680-T	25_v_37,25_v_42
AFUB_081660-T	25_v_37,25_v_42
AFUB_070760-T	25_v_37,25_v_42
AFUB_057490-T	25_v_37,25_v_42
AFUB_012030-T	25_v_37,25_v_42
AFUB_087630-T	25_v_37,25_v_42
AFUB_057580-T	25_v_37,25_v_42
AFUB_021050-T	25_v_37,25_v_42
AFUB_049280-T	25_v_37,25_v_42
AFUB_034470-T	25_v_37,25_v_42
AFUB_097600-T	25_v_37,25_v_42
AFUB_045140-T	25_v_37,25_v_42
AFUB_057850-T	25_v_37,25_v_42
AFUB_071390-T	25_v_37,25_v_42
AFUB_026030-T	25_v_37,25_v_42
AFUB_094510-T	25_v_37,25_v_42
AFUB_101640-T	25_v_37,25_v_42
AFUB_085100-T	25_v_37,25_v_42
AFUB_017290-T	25_v_37,25_v_42
AFUB_094730-T	25_v_37,25_v_42
AFUB_030800-T	25_v_37,25_v_42
AFUB_099590-T	25_v_37,25_v_42
AFUB_087670-T	25_v_37,25_v_42
AFUB_030240-T	25_v_37,25_v_42
AFUB_092740-T	25_v_37,25_v_42
AFUB_098600-T	25_v_37,25_v_42
AFUB_087489-T	25_v_37,25_v_42
AFUB_066630-T	25_v_37,25_v_42
AFUB_010720-T	25_v_37,25_v_42
AFUB_100840-T	25_v_37,25_v_42
AFUB_099930-T	25_v_37,25_v_42
AFUB_094040-T	25_v_37,25_v_42
AFUB_017510-T	25_v_37,25_v_42
AFUB_049090-T	25_v_37,25_v_42
AFUB_088750-T	25_v_37,25_v_42
AFUB_090720-T	25_v_37,25_v_42
AFUB_099850-T	25_v_37,25_v_42
AFUB_045680-T	25_v_37,25_v_42
AFUB_101500-T	25_v_37,25_v_42
AFUB_099920-T	25_v_37,25_v_42
AFUB_097710-T	25_v_37,25_v_42
AFUB_035050-T	25_v_37,25_v_42
AFUB_049750-T	25_v_37,25_v_42
AFUB_080440-T	25_v_37,25_v_42
AFUB_088240-T	25_v_37,25_v_42
AFUB_030770-T	25_v_37,25_v_42
AFUB_079490-T	25_v_37,25_v_42
AFUB_028380-T	25_v_37,25_v_42
AFUB_002370-T	25_v_37,25_v_42
AFUB_090600-T	25_v_37,25_v_42
AFUB_092370-T	25_v_37,25_v_42
AFUB_090480-T	25_v_37,25_v_42
AFUB_002230-T	25_v_37,25_v_42
AFUB_017940-T	25_v_37,25_v_42
AFUB_062360-T	25_v_37,25_v_42
AFUB_068710-T	25_v_37,25_v_42
AFUB_081150-T	25_v_37,25_v_42
AFUB_008470-T	25_v_37,25_v_42
AFUB_017320-T	25_v_37,25_v_42
AFUB_045800-T	25_v_37,25_v_42
AFUB_086830-T	25_v_37,25_v_42
AFUB_078460-T	25_v_37,25_v_42
AFUB_046970-T	25_v_37,25_v_42
AFUB_084100-T	25_v_37,25_v_42
AFUB_071060-T	25_v_37,25_v_42
AFUB_079380-T	25_v_37,25_v_42
AFUB_094980-T	25_v_37,25_v_42
AFUB_085730-T	25_v_37,25_v_42
AFUB_016740-T	25_v_37,25_v_42
AFUB_072570-T	25_v_37,25_v_42
AFUB_039660-T	25_v_37,25_v_42
AFUB_096700-T	25_v_37,25_v_42
AFUB_076150-T	25_v_37,25_v_42
AFUB_037520-T	25_v_37,25_v_42
AFUB_071270-T	25_v_37,25_v_42
AFUB_004800-T	25_v_37,25_v_42
AFUB_066660-T	25_v_37,25_v_42
AFUB_055010-T	25_v_37,25_v_42
AFUB_092290-T	25_v_37,25_v_42
AFUB_033970-T	25_v_37,25_v_42
AFUB_075375-T	25_v_37,25_v_42
AFUB_016260-T	25_v_37,25_v_42
AFUB_079470-T	25_v_37,25_v_42
AFUB_073440-T	25_v_37,25_v_42
AFUB_003620-T	25_v_37,25_v_42
AFUB_064120-T	25_v_37,25_v_42
AFUB_097730-T	25_v_37,25_v_42
AFUB_094710-T	25_v_37,25_v_42
AFUB_084050-T	25_v_37,25_v_42
AFUB_086800-T	25_v_37,25_v_42
AFUB_050510-T	25_v_37,25_v_42
AFUB_101850-T	25_v_37,25_v_42
AFUB_060160-T	25_v_37,25_v_42
AFUB_100160-T	25_v_37,25_v_42
AFUB_028810-T	25_v_37,25_v_42
AFUB_034460-T	25_v_37,25_v_42
AFUB_007800-T	25_v_37,25_v_42
AFUB_097000-T	25_v_37,25_v_42
AFUB_076330-T	25_v_37,25_v_42
AFUB_028370-T	25_v_37,25_v_42
AFUB_029430-T	25_v_37,25_v_42
AFUB_092360-T	25_v_37,25_v_42
AFUB_021290-T	25_v_37,25_v_42
AFUB_088150-T	25_v_37,25_v_42
AFUB_078180-T	25_v_37,25_v_42
AFUB_048860-T	25_v_37,25_v_42
AFUB_035360-T	25_v_37,25_v_42
AFUB_097339-T	25_v_37
AFUB_090100-T	25_v_37
AFUB_088790-T	25_v_37
AFUB_047190-T	25_v_37
AFUB_003700-T	25_v_37
AFUB_005090-T	25_v_37
AFUB_049740-T	25_v_37
AFUB_046170-T	25_v_37
AFUB_051350-T	25_v_37
AFUB_016450-T	25_v_37
AFUB_035980-T	25_v_37
AFUB_071310-T	25_v_37
AFUB_014440-T	25_v_37
AFUB_021320-T	25_v_37
AFUB_062560-T	25_v_37
AFUB_066140-T	25_v_37
AFUB_079340-T	25_v_37
AFUB_065800-T	25_v_37
AFUB_038270-T	25_v_37
AFUB_006500-T	25_v_37
AFUB_077660-T	25_v_37
AFUB_071210-T	25_v_37
AFUB_057650-T	25_v_37
AFUB_044500-T	25_v_37
AFUB_049100-T	25_v_37
AFUB_062140-T	25_v_37
AFUB_036030-T	25_v_37
AFUB_084410-T	25_v_37
AFUB_070460-T	25_v_37
AFUB_085800-T	25_v_37
AFUB_087090-T	25_v_37
AFUB_084590-T	25_v_37
AFUB_077860-T	25_v_37
AFUB_070540-T	25_v_37
AFUB_003720-T	25_v_37
AFUB_003440-T	25_v_37
AFUB_007140-T	25_v_37
AFUB_074350-T	25_v_37
AFUB_035380-T	25_v_37
AFUB_071970-T	25_v_37
AFUB_046570-T	25_v_37
AFUB_048580-T	25_v_37
AFUB_018790-T	25_v_37
AFUB_033210-T	25_v_37
AFUB_050180-T	25_v_37
AFUB_001570-T	25_v_37
AFUB_023910-T	25_v_37
AFUB_048260-T	25_v_37
AFUB_054240-T	25_v_37
AFUB_058460-T	25_v_37
AFUB_030160-T	25_v_37
AFUB_073690-T	25_v_37
AFUB_101220-T	25_v_37
AFUB_028320-T	25_v_37
AFUB_049030-T	25_v_37
AFUB_046190-T	25_v_37
AFUB_084210-T	25_v_37
AFUB_101920-T	25_v_37
AFUB_057740-T	25_v_37
AFUB_007060-T	25_v_37
AFUB_004920-T	25_v_37
AFUB_022650-T	25_v_37
AFUB_040250-T	25_v_37
AFUB_096550-T	25_v_37
AFUB_084940-T	25_v_37
AFUB_102860-T	25_v_37
AFUB_085870-T	25_v_37
AFUB_096930-T	25_v_37
AFUB_046180-T	25_v_37
AFUB_080140-T	25_v_37
AFUB_087750-T	25_v_37
AFUB_102080-T	25_v_37
AFUB_037390-T	25_v_37
AFUB_071300-T	25_v_37
AFUB_051520-T	25_v_37
AFUB_003740-T	25_v_37
AFUB_041270-T	25_v_37
AFUB_047770-T	25_v_37
AFUB_087850-T	25_v_37
AFUB_047280-T	25_v_37
AFUB_006820-T	25_v_37
AFUB_101570-T	25_v_37
AFUB_017640-T	25_v_37
AFUB_091820-T	25_v_37
AFUB_078150-T	25_v_37
AFUB_025450-T	25_v_37
AFUB_025290-T	25_v_37
AFUB_032260-T	25_v_37
AFUB_000230-T	25_v_37
AFUB_032290-T	25_v_37
AFUB_047440-T	25_v_37
AFUB_099430-T	25_v_37
AFUB_016530-T	25_v_37
AFUB_084480-T	25_v_37
AFUB_071320-T	25_v_37
AFUB_072090-T	25_v_42
AFUB_101430-T	25_v_42
AFUB_029100-T	25_v_42
AFUB_009860-T	25_v_42
AFUB_004100-T	25_v_42
AFUB_060070-T	25_v_42
AFUB_101320-T	25_v_42
AFUB_041560-T	25_v_42
AFUB_030190-T	25_v_42
AFUB_069780-T	25_v_42
AFUB_097785-T	25_v_42
AFUB_029440-T	25_v_42
AFUB_013980-T	25_v_42
AFUB_064240-T	25_v_42
AFUB_093910-T	25_v_42
AFUB_042000-T	25_v_42
AFUB_000210-T	25_v_42
AFUB_022110-T	25_v_42
AFUB_006390-T	25_v_42
AFUB_006340-T	25_v_42
AFUB_066620-T	25_v_42
AFUB_022610-T	25_v_42
AFUB_100220-T	25_v_42
AFUB_055190-T	25_v_42
AFUB_019950-T	25_v_42
AFUB_010190-T	25_v_42
AFUB_090620-T	25_v_42
AFUB_088140-T	25_v_42
AFUB_019570-T	25_v_42
AFUB_034310-T	25_v_42
AFUB_072890-T	25_v_42
AFUB_015630-T	25_v_42
AFUB_028350-T	25_v_42
AFUB_008740-T	25_v_42
AFUB_013000-T	25_v_42
AFUB_087400-T	25_v_42
AFUB_082510-T	25_v_42
AFUB_069000-T	25_v_42
AFUB_056770-T	25_v_42
AFUB_059700-T	25_v_42
AFUB_098400-T	25_v_42
AFUB_086960-T	25_v_42
AFUB_086420-T	25_v_42
AFUB_073710-T	25_v_42
AFUB_096620-T	25_v_42
AFUB_003760-T	25_v_42
AFUB_084630-T	25_v_42
AFUB_079250-T	25_v_42
AFUB_072070-T	25_v_42
AFUB_035910-T	25_v_42
AFUB_032430-T	25_v_42
AFUB_097940-T	25_v_42
AFUB_098820-T	25_v_42
AFUB_081570-T	25_v_42
AFUB_032100-T	25_v_42
AFUB_058620-T	25_v_42
AFUB_096490-T	25_v_42
AFUB_084500-T	25_v_42
AFUB_031560-T	25_v_42
AFUB_088960-T	25_v_42
AFUB_090190-T	25_v_42
AFUB_101990-T	25_v_42
AFUB_077190-T	25_v_42
AFUB_100630-T	25_v_42
AFUB_078920-T	25_v_42
AFUB_088020-T	25_v_42
AFUB_022820-T	25_v_42
AFUB_061170-T	25_v_42
AFUB_082860-T	25_v_42
AFUB_049440-T	25_v_42
AFUB_065230-T	25_v_42
AFUB_055740-T	25_v_42
AFUB_039340-T	25_v_42
AFUB_037620-T	25_v_42
AFUB_013920-T	25_v_42
AFUB_074440-T	25_v_42
AFUB_000020-T	25_v_42
AFUB_005020-T	25_v_42
AFUB_054840-T	25_v_42
AFUB_071690-T	25_v_42
AFUB_014110-T	25_v_42
AFUB_078210-T	25_v_42
AFUB_101260-T	25_v_42
AFUB_076220-T	25_v_42
AFUB_047680-T	25_v_42
AFUB_022350-T	25_v_42
AFUB_024280-T	25_v_42
AFUB_011780-T	25_v_42
AFUB_008620-T	25_v_42
AFUB_099700-T	25_v_42
AFUB_014550-T	25_v_42
AFUB_046850-T	25_v_42
AFUB_037880-T	25_v_42
AFUB_013480-T	25_v_42
AFUB_021590-T	25_v_42
AFUB_083520-T	25_v_42
AFUB_018850-T	25_v_42
AFUB_016990-T	25_v_42
AFUB_046700-T	25_v_42
AFUB_054560-T	25_v_42
AFUB_067090-T	25_v_42
AFUB_031720-T	25_v_42
AFUB_020630-T	25_v_42
AFUB_016680-T	25_v_42
AFUB_004710-T	25_v_42
AFUB_000750-T	25_v_42
AFUB_068160-T	25_v_42
AFUB_044200-T	25_v_42
AFUB_048150-T	25_v_42
AFUB_046430-T	25_v_42
AFUB_095140-T	25_v_42
AFUB_004140-T	25_v_42
AFUB_030440-T	25_v_42
AFUB_009190-T	25_v_42
AFUB_080550-T	25_v_42
AFUB_062250-T	25_v_42
AFUB_005330-T	25_v_42
AFUB_052310-T	25_v_42
AFUB_048800-T	25_v_42
AFUB_079590-T	25_v_42
AFUB_046280-T	25_v_42
AFUB_079790-T	25_v_42
AFUB_008380-T	25_v_42
AFUB_070980-T	25_v_42
AFUB_064490-T	25_v_42
AFUB_002790-T	25_v_42
AFUB_077780-T	25_v_42
AFUB_054400-T	25_v_42
AFUB_085710-T	25_v_42
AFUB_053120-T	25_v_42
AFUB_046880-T	25_v_42
AFUB_017180-T	25_v_42
AFUB_032710-T	25_v_42
AFUB_015090-T	25_v_42
AFUB_047640-T	25_v_42
AFUB_023580-T	25_v_42
AFUB_010150-T	25_v_42
AFUB_098430-T	25_v_42
AFUB_000130-T	25_v_42
AFUB_093960-T	25_v_42
AFUB_079810-T	25_v_42
AFUB_067650-T	25_v_42
AFUB_058730-T	25_v_42
AFUB_000610-T	25_v_42
AFUB_086820-T	25_v_42
AFUB_050810-T	25_v_42
AFUB_067480-T	25_v_42
AFUB_055720-T	25_v_42
AFUB_001480-T	25_v_42
AFUB_052960-T	25_v_42
AFUB_077400-T	25_v_42
AFUB_005780-T	25_v_42
AFUB_060180-T	25_v_42
AFUB_084160-T	25_v_42
AFUB_009130-T	25_v_42
AFUB_002020-T	25_v_42
AFUB_029970-T	25_v_42
AFUB_102000-T	25_v_42
AFUB_009450-T	25_v_42
AFUB_048830-T	25_v_42
AFUB_068610-T	25_v_42
AFUB_080920-T	25_v_42
AFUB_089220-T	25_v_42
AFUB_076300-T	25_v_42
AFUB_028340-T	25_v_42
AFUB_044960-T	25_v_42
AFUB_076160-T	25_v_42
AFUB_066040-T	25_v_42
AFUB_077880-T	25_v_42
AFUB_038860-T	25_v_42
AFUB_010990-T	25_v_42
AFUB_028000-T	25_v_42
AFUB_007410-T	25_v_42
AFUB_033040-T	25_v_42
AFUB_038350-T	25_v_42
AFUB_086360-T	25_v_42
AFUB_035560-T	25_v_42
AFUB_081370-T	25_v_42
AFUB_023690-T	25_v_42
AFUB_009180-T	25_v_42
AFUB_002540-T	25_v_42
AFUB_086200-T	25_v_42
AFUB_026530-T	25_v_42
AFUB_062270-T	25_v_42
AFUB_026010-T	25_v_42
AFUB_047450-T	25_v_42
AFUB_049820-T	25_v_42
AFUB_061690-T	25_v_42
AFUB_023660-T	25_v_42
AFUB_071510-T	25_v_42
AFUB_073230-T	25_v_42
AFUB_072880-T	25_v_42
AFUB_033480-T	25_v_42
AFUB_070070-T	25_v_42
AFUB_021230-T	25_v_42
AFUB_061500-T	25_v_42
AFUB_035130-T	25_v_42
AFUB_090420-T	25_v_42
AFUB_017560-T	25_v_42
AFUB_024430-T	25_v_42
AFUB_078320-T	25_v_42
AFUB_022480-T	25_v_42
AFUB_035510-T	25_v_42
AFUB_057430-T	25_v_42
AFUB_053810-T	25_v_42
AFUB_030750-T	25_v_42
AFUB_101559-T	25_v_42
AFUB_047900-T	25_v_42
AFUB_030110-T	25_v_42
AFUB_034840-T	25_v_42
AFUB_086920-T	25_v_42
AFUB_009330-T	25_v_42
AFUB_046910-T	25_v_42
AFUB_085570-T	25_v_42
AFUB_035020-T	25_v_42
AFUB_021820-T	25_v_42
AFUB_051610-T	25_v_42
AFUB_048470-T	25_v_42
AFUB_095600-T	25_v_42
AFUB_051000-T	25_v_42
AFUB_083140-T	25_v_42
AFUB_018320-T	25_v_42
AFUB_012310-T	25_v_42
AFUB_027749-T	25_v_42
AFUB_084690-T	25_v_42
AFUB_027560-T	25_v_42
AFUB_049800-T	25_v_42
AFUB_072460-T	25_v_42
AFUB_049190-T	25_v_42
AFUB_078910-T	25_v_42
AFUB_027300-T	25_v_42
AFUB_000720-T	25_v_42
AFUB_088500-T	25_v_42
AFUB_101980-T	25_v_42
AFUB_100340-T	25_v_42
AFUB_060940-T	25_v_42
AFUB_062970-T	25_v_42
AFUB_078940-T	25_v_42
AFUB_072490-T	25_v_42
AFUB_017620-T	25_v_42
AFUB_046540-T	25_v_42
AFUB_061880-T	25_v_42
AFUB_000670-T	25_v_42
AFUB_087100-T	25_v_42
AFUB_035330-T	25_v_42
AFUB_083360-T	25_v_42
AFUB_021840-T	25_v_42
AFUB_052270-T	25_v_42
AFUB_054770-T	25_v_42
AFUB_014090-T	25_v_42
AFUB_044180-T	25_v_42
AFUB_006920-T	25_v_42
AFUB_043150-T	25_v_42
AFUB_001040-T	25_v_42
AFUB_045180-T	25_v_42
AFUB_090240-T	25_v_42
AFUB_006430-T	25_v_42
AFUB_013940-T	25_v_42
AFUB_058830-T	25_v_42
AFUB_071930-T	25_v_42
AFUB_096410-T	25_v_42
AFUB_046530-T	25_v_42
AFUB_098630-T	25_v_42
AFUB_097830-T	25_v_42
AFUB_002280-T	25_v_42
AFUB_025060-T	25_v_42
AFUB_005730-T	25_v_42
AFUB_074460-T	25_v_42
AFUB_048840-T	25_v_42
AFUB_046440-T	25_v_42
AFUB_095660-T	25_v_42
AFUB_075590-T	25_v_42
AFUB_026440-T	25_v_42
AFUB_091710-T	25_v_42
AFUB_098830-T	25_v_42
AFUB_013370-T	25_v_42
AFUB_090700-T	25_v_42
AFUB_089540-T	25_v_42
AFUB_079270-T	25_v_42
AFUB_089430-T	25_v_42
AFUB_024247-T	25_v_42
AFUB_001440-T	25_v_42
AFUB_076370-T	25_v_42
AFUB_038780-T	25_v_42
AFUB_046370-T	25_v_42
AFUB_016460-T	25_v_42
AFUB_014900-T	25_v_42
AFUB_087590-T	25_v_42
AFUB_030150-T	25_v_42
AFUB_101400-T	25_v_42
AFUB_014950-T	25_v_42
AFUB_017260-T	25_v_42
AFUB_016580-T	25_v_42
AFUB_095990-T	25_v_42
AFUB_045570-T	25_v_42
AFUB_087250-T	25_v_42
AFUB_073090-T	25_v_42
AFUB_005660-T	25_v_42
AFUB_034680-T	25_v_42
AFUB_085810-T	25_v_42
AFUB_093750-T	25_v_42
AFUB_061130-T	25_v_42
AFUB_099260-T	25_v_42
AFUB_021300-T	25_v_42
AFUB_005890-T	25_v_42
AFUB_017950-T	25_v_42
AFUB_049330-T	25_v_42
AFUB_081980-T	25_v_42
AFUB_013420-T	25_v_42
AFUB_048320-T	25_v_42
AFUB_088760-T	25_v_42
AFUB_090930-T	25_v_42
AFUB_035600-T	25_v_42
AFUB_041720-T	25_v_42
AFUB_030340-T	25_v_42
AFUB_067890-T	25_v_42
AFUB_024320-T	25_v_42
AFUB_012680-T	25_v_42
AFUB_010940-T	25_v_42
AFUB_071380-T	25_v_42
AFUB_041780-T	25_v_42
AFUB_049000-T	25_v_42
AFUB_077030-T	25_v_42
AFUB_021640-T	25_v_42
AFUB_029610-T	25_v_42
AFUB_070250-T	25_v_42
AFUB_007730-T	25_v_42
AFUB_036880-T	25_v_42
AFUB_035230-T	25_v_42
AFUB_099130-T	25_v_42
AFUB_006680-T	25_v_42
AFUB_039480-T	25_v_42
AFUB_101950-T	25_v_42
AFUB_074010-T	25_v_42
AFUB_091080-T	25_v_42
AFUB_065530-T	25_v_42
AFUB_085310-T	25_v_42
AFUB_065340-T	25_v_42
AFUB_096800-T	25_v_42
AFUB_075040-T	25_v_42
AFUB_019680-T	25_v_42
AFUB_061960-T	25_v_42
AFUB_017490-T	25_v_42
AFUB_101110-T	25_v_42
AFUB_021920-T	25_v_42
AFUB_048930-T	25_v_42
AFUB_015880-T	25_v_42
AFUB_054170-T	25_v_42
AFUB_038930-T	25_v_42
AFUB_046450-T	25_v_42
AFUB_086810-T	25_v_42
AFUB_033890-T	25_v_42
AFUB_016430-T	25_v_42
AFUB_001260-T	25_v_42
AFUB_086030-T	25_v_42
AFUB_075520-T	25_v_42
AFUB_068120-T	25_v_42
AFUB_077330-T	25_v_42
AFUB_080190-T	25_v_42
AFUB_027600-T	25_v_42
AFUB_061250-T	25_v_42
AFUB_017340-T	25_v_42
AFUB_064590-T	25_v_42
AFUB_012600-T	25_v_42
AFUB_010760-T	25_v_42
