Gene	Classification
AFUB_078140-T	25_v_42
AFUB_017670-T	25_v_42
AFUB_037980-T	25_v_42
AFUB_030000-T	25_v_42
AFUB_043150-T	25_v_42
AFUB_049000-T	25_v_42
AFUB_056880-T	25_v_42
AFUB_081510-T	25_v_42
AFUB_052300-T	25_v_42
AFUB_007580-T	25_v_42
AFUB_072490-T	25_v_42
AFUB_027630-T	25_v_42
AFUB_029100-T	25_v_42
AFUB_077580-T	25_v_42
AFUB_075660-T	25_v_42
AFUB_040130-T	25_v_42
AFUB_020940-T	25_v_42
AFUB_047900-T	25_v_42
AFUB_025060-T	25_v_42
AFUB_086040-T	25_v_42
AFUB_076220-T	25_v_42
AFUB_100870-T	25_v_42
AFUB_038350-T	25_v_42
AFUB_004890-T	25_v_42
AFUB_018320-T	25_v_42
AFUB_041860-T	25_v_42
AFUB_051380-T	25_v_42
AFUB_081480-T	25_v_42
AFUB_050810-T	25_v_42
AFUB_045760-T	25_v_42
AFUB_087460-T	25_v_42
AFUB_010150-T	25_v_42
AFUB_069970-T	25_v_42
AFUB_073130-T	25_v_42
AFUB_093910-T	25_v_42
AFUB_049060-T	25_v_42
AFUB_088140-T	25_v_42
AFUB_045520-T	25_v_42
AFUB_045810-T	25_v_42
AFUB_013420-T	25_v_42
AFUB_076290-T	25_v_42
AFUB_055310-T	25_v_42
AFUB_087980-T	25_v_42
AFUB_089540-T	25_v_42
AFUB_071500-T	25_v_42
AFUB_019570-T	25_v_42
AFUB_007700-T	25_v_42
AFUB_041780-T	25_v_42
AFUB_054770-T	25_v_42
AFUB_042650-T	25_v_42
AFUB_017220-T	25_v_42
AFUB_024320-T	25_v_42
AFUB_042000-T	25_v_42
AFUB_101559-T	25_v_42
AFUB_009660-T	25_v_42
AFUB_075520-T	25_v_42
AFUB_031780-T	25_v_42
AFUB_085630-T	25_v_42
AFUB_012310-T	25_v_42
AFUB_055140-T	25_v_42
AFUB_057430-T	25_v_42
AFUB_009760-T	25_v_42
AFUB_058020-T	25_v_42
AFUB_096070-T	25_v_42
AFUB_049190-T	25_v_42
AFUB_099190-T	25_v_42
AFUB_056670-T	25_v_42
AFUB_008460-T	25_v_42
AFUB_096890-T	25_v_42
AFUB_101950-T	25_v_42
AFUB_055740-T	25_v_42
AFUB_080660-T	25_v_42
AFUB_045570-T	25_v_42
AFUB_072090-T	25_v_42
AFUB_026440-T	25_v_42
AFUB_029970-T	25_v_42
AFUB_024800-T	25_v_42
AFUB_031070-T	25_v_42
AFUB_042720-T	25_v_42
AFUB_070070-T	25_v_42
AFUB_068610-T	25_v_42
AFUB_001260-T	25_v_42
AFUB_095280-T	25_v_42
AFUB_000670-T	25_v_42
AFUB_082510-T	25_v_42
AFUB_030380-T	25_v_42
AFUB_010750-T	25_v_42
AFUB_003360-T	25_v_42
AFUB_054400-T	25_v_42
AFUB_074740-T	25_v_42
AFUB_027300-T	25_v_42
AFUB_043970-T	25_v_42
AFUB_035480-T	25_v_42
AFUB_081550-T	25_v_42
AFUB_053840-T	25_v_42
AFUB_073360-T	25_v_42
AFUB_009450-T	25_v_42
AFUB_027749-T	25_v_42
AFUB_075510-T	25_v_42
AFUB_052050-T	25_v_42
AFUB_041720-T	25_v_42
AFUB_029930-T	25_v_42
AFUB_027290-T	25_v_42
AFUB_054350-T	25_v_42
AFUB_067890-T	25_v_42
AFUB_088170-T	25_v_42
AFUB_073710-T	25_v_42
AFUB_027600-T	25_v_42
AFUB_095730-T	25_v_42
AFUB_091710-T	25_v_42
AFUB_028840-T	25_v_42
AFUB_074010-T	25_v_42
AFUB_057590-T	25_v_42
AFUB_083110-T	25_v_42
AFUB_029250-T	25_v_42
AFUB_018280-T	25_v_42
AFUB_022480-T	25_v_42
AFUB_009130-T	25_v_42
AFUB_079220-T	25_v_42
AFUB_046620-T	25_v_42
AFUB_036080-T	25_v_42
AFUB_084630-T	25_v_42
AFUB_033250-T	25_v_42
AFUB_017950-T	25_v_42
AFUB_078220-T	25_v_42
AFUB_032950-T	25_v_42
AFUB_020160-T	25_v_42
AFUB_099910-T	25_v_42
AFUB_056770-T	25_v_42
AFUB_007720-T	25_v_42
AFUB_097940-T	25_v_42
AFUB_019680-T	25_v_42
AFUB_000080-T	25_v_42
AFUB_056790-T	25_v_42
AFUB_000610-T	25_v_42
AFUB_055920-T	25_v_42
AFUB_032960-T	25_v_42
AFUB_085710-T	25_v_42
AFUB_010960-T	25_v_42
AFUB_027950-T	25_v_42
AFUB_006730-T	25_v_42
AFUB_061920-T	25_v_42
AFUB_092410-T	25_v_42
AFUB_080650-T	25_v_42
AFUB_037880-T	25_v_42
AFUB_086300-T	25_v_42
AFUB_087250-T	25_v_42
AFUB_040650-T	25_v_42
AFUB_054900-T	25_v_42
AFUB_000750-T	25_v_42
AFUB_012680-T	25_v_42
AFUB_056570-T	25_v_42
AFUB_033710-T	25_v_42
AFUB_032980-T	25_v_42
AFUB_075670-T	25_v_42
AFUB_016760-T	25_v_42
AFUB_062170-T	25_v_42
AFUB_004650-T	25_v_42
AFUB_042380-T	25_v_42
AFUB_086360-T	25_v_42
AFUB_049440-T	25_v_42
AFUB_093290-T	25_v_42
AFUB_056870-T	25_v_42
AFUB_080550-T	25_v_42
AFUB_085760-T	25_v_42
AFUB_078490-T	25_v_42
AFUB_098630-T	25_v_42
AFUB_026860-T	25_v_42
AFUB_099130-T	25_v_42
AFUB_023580-T	25_v_42
AFUB_071470-T	25_v_42
AFUB_036430-T	25_v_42
AFUB_052850-T	25_v_42
AFUB_079910-T	25_v_42
AFUB_046540-T	25_v_42
AFUB_002020-T	25_v_42
AFUB_086200-T	25_v_42
AFUB_095720-T	25_v_42
AFUB_036390-T	25_v_42
AFUB_052270-T	25_v_42
AFUB_034620-T	25_v_42
AFUB_007480-T	25_v_42
AFUB_004690-T	25_v_42
AFUB_056100-T	25_v_42
AFUB_041040-T	25_v_42
AFUB_073910-T	25_v_42
AFUB_086960-T	25_v_42
